 	count
00101100001111	138
00101100010000	57
00101100010001	138
00101100010010	99
00101100010011	243
00101100010100	84
00101100010101	214
00101100010110	102
00101100010111	175
00101100011000	116
00101100011001	255
00101100011010	131
00101100011011	185
00101100011100	118
00101100011101	233
00101100011110	129
00101100011111	173
00101100100000	166
00101100100001	229
00101100100010	203
00101100100011	203
00101100100100	184
00101100100101	288
00101100100110	178
00101100100111	299
00101100101000	207
00101100101001	248
00101100101010	233
00101100101011	328
00101100101100	235
00101100101101	266
00101100101110	241
00101100101111	230
00101100110000	136
00101100110001	180
00101100110010	113
00101100110011	186
00101100110100	121
00101100110101	219
00101100110110	120
00101100110111	221
00101100111000	160
00101100111001	248
00101100111010	139
00101100111011	251
00101100111100	163
00101100111101	223
00101100111110	181
00101100111111	233
00101101000000	145
00101101000001	328
00101101000010	169
00101101000011	251
00101101000100	155
00101101000101	225
00101101000110	173
00101101000111	255
00101101001000	147
00101101001001	223
00101101001010	135
00101101001011	259
00101101001100	201
00101101001101	274
00101101001110	137
00101101001111	238
00101101010000	93
00101101010001	269
00101101010010	76
00101101010011	180
00101101010100	113
00101101010101	218
00101101010110	78
00101101010111	188
00101101011000	145
00101101011001	236
00101101011010	124
00101101011011	267
00101101011100	150
00101101011101	214
00101101011110	161
00101101011111	261
00101101100000	153
00101101100001	386
00101101100010	122
00101101100011	295
00101101100100	200
00101101100101	383
00101101100110	188
00101101100111	386
00101101101000	208
00101101101001	324
00101101101010	183
00101101101011	317
00101101101100	171
00101101101101	399
00101101101110	205
00101101101111	311
00101101110000	78
00101101110001	277
00101101110010	93
00101101110011	243
00101101110100	117
00101101110101	339
00101101110110	79
00101101110111	303
00101101111000	173
00101101111001	388
00101101111010	114
00101101111011	295
00101101111100	134
00101101111101	288
00101101111110	133
00101101111111	276
00101110000000	216
00101110000001	319
00101110000010	216
00101110000011	385
00101110000100	277
00101110000101	492
00101110000110	310
00101110000111	439
00101110001000	282
00101110001001	304
00101110001010	278
00101110001011	334
00101110001100	278
00101110001101	399
00101110001110	232
00101110001111	352
00101110010000	155
00101110010001	345
00101110010010	150
00101110010011	316
00101110010100	158
00101110010101	449
00101110010110	182
00101110010111	393
00101110011000	256
00101110011001	307
00101110011010	213
00101110011011	337
00101110011100	221
00101110011101	322
00101110011110	259
00101110011111	290
00101110100000	255
00101110100001	510
00101110100010	293
00101110100011	408
00101110100100	402
00101110100101	513
00101110100110	346
00101110100111	427
00101110101000	411
00101110101001	511
00101110101010	376
00101110101011	433
00101110101100	353
00101110101101	492
00101110101110	374
00101110101111	387
00101110110000	201
00101110110001	384
00101110110010	170
00101110110011	309
00101110110100	199
00101110110101	426
00101110110110	240
00101110110111	385
00101110111000	227
00101110111001	433
00101110111010	216
00101110111011	487
00101110111100	226
00101110111101	395
00101110111110	183
00101110111111	365
00101111000000	307
00101111000001	451
00101111000010	417
00101111000011	519
00101111000100	346
00101111000101	607
00101111000110	260
00101111000111	507
00101111001000	426
00101111001001	597
00101111001010	310
00101111001011	614
00101111001100	323
00101111001101	456
00101111001110	339
00101111001111	557
00101111010000	183
00101111010001	434
00101111010010	169
00101111010011	413
00101111010100	192
00101111010101	542
00101111010110	186
00101111010111	600
00101111011000	295
00101111011001	572
00101111011010	305
00101111011011	396
00101111011100	362
00101111011101	530
00101111011110	255
00101111011111	473
00101111100000	439
00101111100001	501
00101111100010	343
00101111100011	675
00101111100100	444
00101111100101	718
00101111100110	379
00101111100111	667
00101111101000	476
00101111101001	633
00101111101010	484
00101111101011	629
00101111101100	595
00101111101101	626
00101111101110	465
00101111101111	604
00101111110000	222
00101111110001	542
00101111110010	179
00101111110011	413
00101111110100	279
00101111110101	647
00101111110110	256
00101111110111	468
00101111111000	296
00101111111001	595
00101111111010	282
00101111111011	531
00101111111100	401
00101111111101	734
00101111111110	324
00101111111111	494
00110000000000	212
00110000000001	327
00110000000010	216
00110000000011	298
00110000000100	194
00110000000101	230
00110000000110	213
00110000000111	252
00110000001000	239
00110000001001	308
00110000001010	264
00110000001011	241
00110000001100	269
00110000001101	275
00110000001110	218
00110000001111	257
00110000010000	133
00110000010001	177
00110000010010	180
00110000010011	247
00110000010100	123
00110000010101	252
00110000010110	111
00110000010111	265
00110000011000	182
00110000011001	245
00110000011010	260
00110000011011	263
00110000011100	152
00110000011101	164
00110000011110	129
00110000011111	198
00110000100000	292
00110000100001	459
00110000100010	292
00110000100011	381
00110000100100	300
00110000100101	300
00110000100110	211
00110000100111	369
00110000101000	358
00110000101001	300
00110000101010	330
00110000101011	272
00110000101100	273
00110000101101	247
00110000101110	306
00110000101111	257
00110000110000	189
00110000110001	290
00110000110010	134
00110000110011	277
00110000110100	157
00110000110101	292
00110000110110	173
00110000110111	337
00110000111000	192
00110000111001	317
00110000111010	181
00110000111011	277
00110000111100	195
00110000111101	301
00110000111110	142
00110000111111	322
00110001000000	236
00110001000001	352
00110001000010	193
00110001000011	402
00110001000100	182
00110001000101	322
00110001000110	160
00110001000111	354
00110001001000	226
00110001001001	521
00110001001010	230
00110001001011	297
00110001001100	209
00110001001101	307
00110001001110	182
00110001001111	174
00110001010000	155
00110001010001	349
00110001010010	124
00110001010011	341
00110001010100	131
00110001010101	366
00110001010110	108
00110001010111	339
00110001011000	234
00110001011001	333
00110001011010	189
00110001011011	348
00110001011100	192
00110001011101	354
00110001011110	182
00110001011111	319
00110001100000	312
00110001100001	411
00110001100010	231
00110001100011	420
00110001100100	308
00110001100101	540
00110001100110	219
00110001100111	310
00110001101000	315
00110001101001	491
00110001101010	269
00110001101011	478
00110001101100	290
00110001101101	481
00110001101110	272
00110001101111	232
00110001110000	125
00110001110001	429
00110001110010	162
00110001110011	292
00110001110100	179
00110001110101	532
00110001110110	114
00110001110111	394
00110001111000	245
00110001111001	501
00110001111010	211
00110001111011	469
00110001111100	267
00110001111101	402
00110001111110	187
00110001111111	426
00110010000000	337
00110010000001	467
00110010000010	266
00110010000011	440
00110010000100	224
00110010000101	313
00110010000110	301
00110010000111	396
00110010001000	290
00110010001001	436
00110010001010	308
00110010001011	398
00110010001100	307
00110010001101	297
00110010001110	280
00110010001111	318
00110010010000	136
00110010010001	318
00110010010010	114
00110010010011	309
00110010010100	169
00110010010101	224
00110010010110	162
00110010010111	335
00110010011000	265
00110010011001	302
00110010011010	249
00110010011011	469
00110010011100	192
00110010011101	369
00110010011110	256
00110010011111	348
00110010100000	380
00110010100001	539
00110010100010	268
00110010100011	476
00110010100100	367
00110010100101	418
00110010100110	350
00110010100111	321
00110010101000	407
00110010101001	477
00110010101010	377
00110010101011	412
00110010101100	352
00110010101101	431
00110010101110	307
00110010101111	450
00110010110000	195
00110010110001	381
00110010110010	158
00110010110011	270
00110010110100	213
00110010110101	356
00110010110110	182
00110010110111	353
00110010111000	260
00110010111001	478
00110010111010	289
00110010111011	450
00110010111100	247
00110010111101	295
00110010111110	236
00110010111111	465
00110011000000	417
00110011000001	546
00110011000010	324
00110011000011	577
00110011000100	289
00110011000101	489
00110011000110	250
00110011000111	447
00110011001000	502
00110011001001	737
00110011001010	328
00110011001011	499
00110011001100	360
00110011001101	366
00110011001110	290
00110011001111	298
00110011010000	192
00110011010001	407
00110011010010	167
00110011010011	570
00110011010100	203
00110011010101	389
00110011010110	187
00110011010111	581
00110011011000	285
00110011011001	554
00110011011010	254
00110011011011	420
00110011011100	248
00110011011101	394
00110011011110	266
00110011011111	518
00110011100000	414
00110011100001	728
00110011100010	363
00110011100011	562
00110011100100	477
00110011100101	630
00110011100110	432
00110011100111	503
00110011101000	404
00110011101001	858
00110011101010	395
00110011101011	559
00110011101100	456
00110011101101	684
00110011101110	423
00110011101111	557
00110011110000	283
00110011110001	597
00110011110010	198
00110011110011	513
00110011110100	256
00110011110101	727
00110011110110	278
00110011110111	494
00110011111000	332
00110011111001	554
00110011111010	230
00110011111011	639
00110011111100	332
00110011111101	571
00110011111110	286
00110011111111	560
00110100000000	154
00110100000001	313
00110100000010	155
00110100000011	214
00110100000100	187
00110100000101	262
00110100000110	171
00110100000111	171
00110100001000	157
00110100001001	234
00110100001010	169
00110100001011	220
00110100001100	237
00110100001101	232
00110100001110	194
00110100001111	188
00110100010000	72
00110100010001	195
00110100010010	86
00110100010011	249
00110100010100	89
00110100010101	176
00110100010110	97
00110100010111	229
00110100011000	176
00110100011001	186
00110100011010	222
00110100011011	215
00110100011100	150
00110100011101	240
00110100011110	139
00110100011111	230
00110100100000	297
00110100100001	314
00110100100010	229
00110100100011	288
00110100100100	246
00110100100101	280
00110100100110	166
00110100100111	230
00110100101000	225
00110100101001	319
00110100101010	283
00110100101011	265
00110100101100	296
00110100101101	320
00110100101110	187
00110100101111	276
00110100110000	132
00110100110001	186
00110100110010	152
00110100110011	228
00110100110100	121
00110100110101	232
00110100110110	187
00110100110111	227
00110100111000	202
00110100111001	196
00110100111010	207
00110100111011	251
00110100111100	188
00110100111101	271
00110100111110	192
00110100111111	263
00110101000000	189
00110101000001	378
00110101000010	155
00110101000011	342
00110101000100	171
00110101000101	335
00110101000110	126
00110101000111	308
00110101001000	188
00110101001001	295
00110101001010	113
00110101001011	243
00110101001100	217
00110101001101	303
00110101001110	113
00110101001111	212
00110101010000	119
00110101010001	324
00110101010010	120
00110101010011	242
00110101010100	106
00110101010101	307
00110101010110	112
00110101010111	274
00110101011000	161
00110101011001	248
00110101011010	147
00110101011011	354
00110101011100	170
00110101011101	331
00110101011110	118
00110101011111	216
00110101100000	259
00110101100001	577
00110101100010	192
00110101100011	419
00110101100100	207
00110101100101	547
00110101100110	207
00110101100111	334
00110101101000	266
00110101101001	346
00110101101010	186
00110101101011	337
00110101101100	244
00110101101101	427
00110101101110	239
00110101101111	313
00110101110000	149
00110101110001	427
00110101110010	90
00110101110011	292
00110101110100	167
00110101110101	439
00110101110110	132
00110101110111	341
00110101111000	180
00110101111001	346
00110101111010	222
00110101111011	256
00110101111100	226
00110101111101	422
00110101111110	133
00110101111111	334
00110110000000	309
00110110000001	421
00110110000010	250
00110110000011	414
00110110000100	331
00110110000101	398
00110110000110	323
00110110000111	433
00110110001000	327
00110110001001	300
00110110001010	320
00110110001011	331
00110110001100	321
00110110001101	303
00110110001110	310
00110110001111	314
00110110010000	184
00110110010001	302
00110110010010	186
00110110010011	357
00110110010100	149
00110110010101	353
00110110010110	178
00110110010111	359
00110110011000	196
00110110011001	349
00110110011010	302
00110110011011	433
00110110011100	223
00110110011101	376
00110110011110	279
00110110011111	359
00110110100000	396
00110110100001	502
00110110100010	344
00110110100011	545
00110110100100	384
00110110100101	506
00110110100110	390
00110110100111	493
00110110101000	454
00110110101001	524
00110110101010	426
00110110101011	447
00110110101100	358
00110110101101	484
00110110101110	418
00110110101111	444
00110110110000	213
00110110110001	485
00110110110010	172
00110110110011	372
00110110110100	182
00110110110101	422
00110110110110	293
00110110110111	489
00110110111000	362
00110110111001	513
00110110111010	310
00110110111011	606
00110110111100	264
00110110111101	552
00110110111110	324
00110110111111	524
00110111000000	345
00110111000001	651
00110111000010	323
00110111000011	646
00110111000100	373
00110111000101	689
00110111000110	356
00110111000111	567
00110111001000	444
00110111001001	614
00110111001010	406
00110111001011	418
00110111001100	405
00110111001101	469
00110111001110	352
00110111001111	454
00110111010000	254
00110111010001	572
00110111010010	173
00110111010011	496
00110111010100	279
00110111010101	490
00110111010110	246
00110111010111	501
00110111011000	407
00110111011001	617
00110111011010	319
00110111011011	517
00110111011100	258
00110111011101	445
00110111011110	263
00110111011111	643
00110111100000	604
00110111100001	860
00110111100010	332
00110111100011	725
00110111100100	541
00110111100101	848
00110111100110	523
00110111100111	639
00110111101000	560
00110111101001	814
00110111101010	458
00110111101011	560
00110111101100	570
00110111101101	882
00110111101110	397
00110111101111	586
00110111110000	297
00110111110001	662
00110111110010	231
00110111110011	538
00110111110100	342
00110111110101	666
00110111110110	298
00110111110111	519
00110111111000	454
00110111111001	557
00110111111010	348
00110111111011	599
00110111111100	445
00110111111101	711
00110111111110	338
00110111111111	462
00111000000000	125
00111000000001	213
00111000000010	175
00111000000011	183
00111000000100	189
00111000000101	207
00111000000110	113
00111000000111	240
00111000001000	188
00111000001001	224
00111000001010	220
00111000001011	195
00111000001100	140
00111000001101	207
00111000001110	188
00111000001111	172
00111000010000	90
00111000010001	137
00111000010010	62
00111000010011	156
00111000010100	107
00111000010101	163
00111000010110	134
00111000010111	228
00111000011000	188
00111000011001	156
00111000011010	199
00111000011011	215
00111000011100	131
00111000011101	154
00111000011110	143
00111000011111	215
00111000100000	206
00111000100001	327
00111000100010	161
00111000100011	205
00111000100100	153
00111000100101	280
00111000100110	190
00111000100111	218
00111000101000	284
00111000101001	308
00111000101010	220
00111000101011	301
00111000101100	188
00111000101101	270
00111000101110	168
00111000101111	226
00111000110000	92
00111000110001	205
00111000110010	149
00111000110011	203
00111000110100	118
00111000110101	225
00111000110110	86
00111000110111	228
00111000111000	134
00111000111001	226
00111000111010	196
00111000111011	282
00111000111100	181
00111000111101	284
00111000111110	114
00111000111111	198
00111001000000	182
00111001000001	293
00111001000010	143
00111001000011	317
00111001000100	172
00111001000101	271
00111001000110	168
00111001000111	231
00111001001000	235
00111001001001	310
00111001001010	198
00111001001011	245
00111001001100	159
00111001001101	311
00111001001110	151
00111001001111	210
00111001010000	116
00111001010001	244
00111001010010	84
00111001010011	275
00111001010100	105
00111001010101	299
00111001010110	78
00111001010111	254
00111001011000	171
00111001011001	321
00111001011010	152
00111001011011	290
00111001011100	153
00111001011101	255
00111001011110	145
00111001011111	242
00111001100000	246
00111001100001	432
00111001100010	191
00111001100011	281
00111001100100	300
00111001100101	425
00111001100110	211
00111001100111	348
00111001101000	257
00111001101001	446
00111001101010	206
00111001101011	276
00111001101100	258
00111001101101	428
00111001101110	275
00111001101111	172
00111001110000	141
00111001110001	208
00111001110010	70
00111001110011	227
00111001110100	112
00111001110101	445
00111001110110	121
00111001110111	315
00111001111000	167
00111001111001	303
00111001111010	160
00111001111011	267
00111001111100	179
00111001111101	323
00111001111110	195
00111001111111	264
00111010000000	190
00111010000001	337
00111010000010	181
00111010000011	296
00111010000100	197
00111010000101	285
00111010000110	268
00111010000111	250
00111010001000	189
00111010001001	314
00111010001010	238
00111010001011	313
00111010001100	213
00111010001101	336
00111010001110	189
00111010001111	321
00111010010000	138
00111010010001	236
00111010010010	163
00111010010011	217
00111010010100	108
00111010010101	275
00111010010110	201
00111010010111	285
00111010011000	162
00111010011001	266
00111010011010	187
00111010011011	239
00111010011100	149
00111010011101	249
00111010011110	182
00111010011111	200
00111010100000	276
00111010100001	283
00111010100010	269
00111010100011	394
00111010100100	240
00111010100101	349
00111010100110	279
00111010100111	441
00111010101000	394
00111010101001	323
00111010101010	258
00111010101011	385
00111010101100	307
00111010101101	271
00111010101110	245
00111010101111	330
00111010110000	151
00111010110001	308
00111010110010	136
00111010110011	285
00111010110100	188
00111010110101	277
00111010110110	109
00111010110111	264
00111010111000	158
00111010111001	334
00111010111010	177
00111010111011	389
00111010111100	138
00111010111101	229
00111010111110	202
00111010111111	281
00111011000000	247
00111011000001	464
00111011000010	264
00111011000011	456
00111011000100	306
00111011000101	517
00111011000110	245
00111011000111	414
00111011001000	307
00111011001001	333
00111011001010	384
00111011001011	293
00111011001100	267
00111011001101	402
00111011001110	202
00111011001111	314
00111011010000	163
00111011010001	323
00111011010010	141
00111011010011	364
00111011010100	155
00111011010101	335
00111011010110	112
00111011010111	333
00111011011000	194
00111011011001	435
00111011011010	215
00111011011011	358
00111011011100	249
00111011011101	338
00111011011110	179
00111011011111	354
00111011100000	297
00111011100001	513
00111011100010	322
00111011100011	602
00111011100100	371
00111011100101	534
00111011100110	287
00111011100111	494
00111011101000	402
00111011101001	450
00111011101010	334
00111011101011	382
00111011101100	425
00111011101101	430
00111011101110	311
00111011101111	283
00111011110000	188
00111011110001	411
00111011110010	162
00111011110011	377
00111011110100	248
00111011110101	395
00111011110110	178
00111011110111	378
00111011111000	282
00111011111001	426
00111011111010	235
00111011111011	455
00111011111100	353
00111011111101	414
00111011111110	259
00111011111111	322
00111100000000	115
00111100000001	199
00111100000010	142
00111100000011	192
00111100000100	103
00111100000101	214
00111100000110	150
00111100000111	191
00111100001000	170
00111100001001	191
00111100001010	152
00111100001011	181
00111100001100	165
00111100001101	173
00111100001110	114
00111100001111	152
00111100010000	94
00111100010001	159
00111100010010	111
00111100010011	126
00111100010100	98
00111100010101	110
00111100010110	94
00111100010111	198
00111100011000	120
00111100011001	155
00111100011010	135
00111100011011	222
00111100011100	113
00111100011101	146
00111100011110	128
00111100011111	202
00111100100000	138
00111100100001	240
00111100100010	159
00111100100011	197
00111100100100	173
00111100100101	223
00111100100110	187
00111100100111	242
00111100101000	160
00111100101001	242
00111100101010	186
00111100101011	268
00111100101100	186
00111100101101	222
00111100101110	154
00111100101111	188
00111100110000	93
00111100110001	146
00111100110010	91
00111100110011	163
00111100110100	134
00111100110101	171
00111100110110	92
00111100110111	171
00111100111000	151
00111100111001	200
00111100111010	106
00111100111011	198
00111100111100	105
00111100111101	256
00111100111110	168
00111100111111	126
00111101000000	145
00111101000001	306
00111101000010	100
00111101000011	216
00111101000100	200
00111101000101	222
00111101000110	118
00111101000111	215
00111101001000	120
00111101001001	299
00111101001010	132
00111101001011	226
00111101001100	139
00111101001101	344
00111101001110	143
00111101001111	169
00111101010000	77
00111101010001	237
00111101010010	92
00111101010011	223
00111101010100	100
00111101010101	184
00111101010110	94
00111101010111	231
00111101011000	112
00111101011001	234
00111101011010	116
00111101011011	282
00111101011100	124
00111101011101	212
00111101011110	103
00111101011111	204
00111101100000	199
00111101100001	454
00111101100010	173
00111101100011	250
00111101100100	245
00111101100101	311
00111101100110	147
00111101100111	299
00111101101000	190
00111101101001	330
00111101101010	151
00111101101011	274
00111101101100	232
00111101101101	220
00111101101110	208
00111101101111	241
00111101110000	82
00111101110001	309
00111101110010	84
00111101110011	224
00111101110100	109
00111101110101	258
00111101110110	106
00111101110111	265
00111101111000	180
00111101111001	275
00111101111010	131
00111101111011	269
00111101111100	130
00111101111101	232
00111101111110	156
00111101111111	206
00111110000000	282
00111110000001	367
00111110000010	271
00111110000011	359
00111110000100	269
00111110000101	322
00111110000110	206
00111110000111	262
00111110001000	308
00111110001001	377
00111110001010	280
00111110001011	349
00111110001100	269
00111110001101	205
00111110001110	230
00111110001111	252
00111110010000	74
00111110010001	317
00111110010010	134
00111110010011	280
00111110010100	130
00111110010101	274
00111110010110	199
00111110010111	328
00111110011000	214
00111110011001	336
00111110011010	206
00111110011011	270
00111110011100	187
00111110011101	309
00111110011110	195
00111110011111	299
00111110100000	259
00111110100001	458
00111110100010	286
00111110100011	386
00111110100100	312
00111110100101	420
00111110100110	264
00111110100111	378
00111110101000	377
00111110101001	506
00111110101010	304
00111110101011	410
00111110101100	337
00111110101101	319
00111110101110	323
00111110101111	339
00111110110000	156
00111110110001	324
00111110110010	150
00111110110011	365
00111110110100	135
00111110110101	294
00111110110110	168
00111110110111	457
00111110111000	228
00111110111001	379
00111110111010	213
00111110111011	395
00111110111100	191
00111110111101	310
00111110111110	192
00111110111111	286
00111111000000	317
00111111000001	401
00111111000010	243
00111111000011	431
00111111000100	300
00111111000101	545
00111111000110	236
00111111000111	442
00111111001000	314
00111111001001	491
00111111001010	261
00111111001011	468
00111111001100	304
00111111001101	426
00111111001110	295
00111111001111	396
00111111010000	143
00111111010001	325
00111111010010	131
00111111010011	333
00111111010100	135
00111111010101	482
00111111010110	185
00111111010111	422
00111111011000	267
00111111011001	515
00111111011010	253
00111111011011	381
00111111011100	194
00111111011101	350
00111111011110	254
00111111011111	477
00111111100000	471
00111111100001	610
00111111100010	368
00111111100011	436
00111111100100	347
00111111100101	530
00111111100110	291
00111111100111	525
00111111101000	421
00111111101001	590
00111111101010	406
00111111101011	488
00111111101100	411
00111111101101	439
00111111101110	367
00111111101111	547
00111111110000	150
00111111110001	404
00111111110010	188
00111111110011	476
00111111110100	217
00111111110101	542
00111111110110	178
00111111110111	462
00111111111000	294
00111111111001	489
00111111111010	199
00111111111011	415
00111111111100	319
00111111111101	580
00111111111110	264
00111111111111	435
01000000000000	147
01000000000001	149
01000000000010	126
01000000000011	201
01000000000100	128
01000000000101	122
01000000000110	144
01000000000111	174
01000000001000	175
01000000001001	113
01000000001010	159
01000000001011	99
01000000001100	121
01000000001101	153
01000000001110	107
01000000001111	130
01000000010000	68
01000000010001	128
01000000010010	71
01000000010011	124
01000000010100	82
01000000010101	110
01000000010110	77
01000000010111	115
01000000011000	88
01000000011001	150
01000000011010	83
01000000011011	96
01000000011100	103
01000000011101	124
01000000011110	85
01000000011111	139
01000000100000	151
01000000100001	165
01000000100010	152
01000000100011	178
01000000100100	159
01000000100101	176
01000000100110	161
01000000100111	158
01000000101000	150
01000000101001	223
01000000101010	152
01000000101011	164
01000000101100	147
01000000101101	192
01000000101110	100
01000000101111	147
01000000110000	98
01000000110001	162
01000000110010	70
01000000110011	143
01000000110100	103
01000000110101	170
01000000110110	72
01000000110111	156
01000000111000	135
01000000111001	144
01000000111010	97
01000000111011	192
01000000111100	114
01000000111101	131
01000000111110	129
01000000111111	133
01000001000000	118
01000001000001	191
01000001000010	127
01000001000011	190
01000001000100	131
01000001000101	183
01000001000110	91
01000001000111	178
01000001001000	131
01000001001001	196
01000001001010	85
01000001001011	166
01000001001100	103
01000001001101	158
01000001001110	88
01000001001111	159
01000001010000	59
01000001010001	154
01000001010010	62
01000001010011	167
01000001010100	43
01000001010101	234
01000001010110	70
01000001010111	195
01000001011000	108
01000001011001	105
01000001011010	98
01000001011011	147
01000001011100	92
01000001011101	198
01000001011110	88
01000001011111	150
01000001100000	132
01000001100001	227
01000001100010	80
01000001100011	191
01000001100100	130
01000001100101	272
01000001100110	105
01000001100111	224
01000001101000	170
01000001101001	239
01000001101010	133
01000001101011	143
01000001101100	131
01000001101101	232
01000001101110	97
01000001101111	152
01000001110000	70
01000001110001	143
01000001110010	62
01000001110011	199
01000001110100	107
01000001110101	234
01000001110110	71
01000001110111	131
01000001111000	133
01000001111001	201
01000001111010	103
01000001111011	197
01000001111100	129
01000001111101	201
01000001111110	112
01000001111111	137
01000010000000	124
01000010000001	203
01000010000010	122
01000010000011	192
01000010000100	147
01000010000101	194
01000010000110	87
01000010000111	201
01000010001000	127
01000010001001	142
01000010001010	143
01000010001011	213
01000010001100	123
01000010001101	139
01000010001110	126
01000010001111	159
01000010010000	70
01000010010001	119
01000010010010	55
01000010010011	123
01000010010100	79
01000010010101	92
01000010010110	95
01000010010111	155
01000010011000	85
01000010011001	160
01000010011010	61
01000010011011	185
01000010011100	75
01000010011101	175
01000010011110	94
01000010011111	102
01000010100000	125
01000010100001	213
01000010100010	128
01000010100011	115
01000010100100	107
01000010100101	195
01000010100110	92
01000010100111	226
01000010101000	163
01000010101001	152
01000010101010	146
01000010101011	123
01000010101100	123
01000010101101	145
01000010101110	155
01000010101111	203
01000010110000	74
01000010110001	152
01000010110010	97
01000010110011	151
01000010110100	56
01000010110101	156
01000010110110	90
01000010110111	204
01000010111000	139
01000010111001	177
01000010111010	103
01000010111011	192
01000010111100	107
01000010111101	207
01000010111110	67
01000010111111	110
01000011000000	156
01000011000001	212
01000011000010	146
01000011000011	209
01000011000100	150
01000011000101	214
01000011000110	128
01000011000111	192
01000011001000	198
01000011001001	210
01000011001010	135
01000011001011	215
01000011001100	228
01000011001101	204
01000011001110	116
01000011001111	185
01000011010000	88
01000011010001	173
01000011010010	93
01000011010011	193
01000011010100	99
01000011010101	237
01000011010110	81
01000011010111	255
01000011011000	123
01000011011001	176
01000011011010	114
01000011011011	204
01000011011100	138
01000011011101	194
01000011011110	117
01000011011111	198
01000011100000	185
01000011100001	314
01000011100010	144
01000011100011	218
01000011100100	213
01000011100101	251
01000011100110	173
01000011100111	201
01000011101000	202
01000011101001	303
01000011101010	171
01000011101011	220
01000011101100	228
01000011101101	249
01000011101110	158
01000011101111	223
01000011110000	117
01000011110001	251
01000011110010	87
01000011110011	129
01000011110100	119
01000011110101	323
01000011110110	96
01000011110111	264
01000011111000	114
01000011111001	302
01000011111010	142
01000011111011	231
01000011111100	148
01000011111101	274
01000011111110	131
01000011111111	213
01000100000000	101
01000100000001	122
01000100000010	96
01000100000011	121
01000100000100	76
01000100000101	143
01000100000110	107
01000100000111	118
01000100001000	114
01000100001001	157
01000100001010	96
01000100001011	162
01000100001100	92
01000100001101	131
01000100001110	105
01000100001111	120
01000100010000	48
01000100010001	115
01000100010010	69
01000100010011	71
01000100010100	50
01000100010101	86
01000100010110	60
01000100010111	98
01000100011000	77
01000100011001	128
01000100011010	82
01000100011011	124
01000100011100	77
01000100011101	127
01000100011110	103
01000100011111	105
01000100100000	100
01000100100001	152
01000100100010	94
01000100100011	134
01000100100100	141
01000100100101	130
01000100100110	107
01000100100111	134
01000100101000	152
01000100101001	109
01000100101010	140
01000100101011	121
01000100101100	140
01000100101101	149
01000100101110	119
01000100101111	138
01000100110000	69
01000100110001	137
01000100110010	78
01000100110011	113
01000100110100	62
01000100110101	139
01000100110110	81
01000100110111	90
01000100111000	79
01000100111001	133
01000100111010	84
01000100111011	114
01000100111100	76
01000100111101	114
01000100111110	94
01000100111111	131
01000101000000	79
01000101000001	152
01000101000010	96
01000101000011	145
01000101000100	104
01000101000101	176
01000101000110	77
01000101000111	157
01000101001000	139
01000101001001	165
01000101001010	111
01000101001011	144
01000101001100	136
01000101001101	190
01000101001110	112
01000101001111	97
01000101010000	36
01000101010001	152
01000101010010	36
01000101010011	117
01000101010100	85
01000101010101	156
01000101010110	62
01000101010111	127
01000101011000	98
01000101011001	178
01000101011010	39
01000101011011	124
01000101011100	72
01000101011101	225
01000101011110	82
01000101011111	196
01000101100000	118
01000101100001	268
01000101100010	92
01000101100011	165
01000101100100	119
01000101100101	215
01000101100110	79
01000101100111	224
01000101101000	184
01000101101001	170
01000101101010	73
01000101101011	180
01000101101100	118
01000101101101	204
01000101101110	124
01000101101111	89
01000101110000	52
01000101110001	184
01000101110010	42
01000101110011	170
01000101110100	89
01000101110101	162
01000101110110	62
01000101110111	145
01000101111000	76
01000101111001	187
01000101111010	62
01000101111011	113
01000101111100	107
01000101111101	132
01000101111110	103
01000101111111	121
01000110000000	136
01000110000001	201
01000110000010	118
01000110000011	188
01000110000100	156
01000110000101	225
01000110000110	124
01000110000111	195
01000110001000	119
01000110001001	157
01000110001010	139
01000110001011	165
01000110001100	174
01000110001101	158
01000110001110	171
01000110001111	174
01000110010000	67
01000110010001	115
01000110010010	77
01000110010011	153
01000110010100	81
01000110010101	196
01000110010110	78
01000110010111	204
01000110011000	95
01000110011001	134
01000110011010	88
01000110011011	176
01000110011100	162
01000110011101	154
01000110011110	83
01000110011111	162
01000110100000	167
01000110100001	215
01000110100010	138
01000110100011	216
01000110100100	168
01000110100101	224
01000110100110	161
01000110100111	219
01000110101000	194
01000110101001	198
01000110101010	150
01000110101011	202
01000110101100	163
01000110101101	186
01000110101110	202
01000110101111	220
01000110110000	71
01000110110001	161
01000110110010	74
01000110110011	147
01000110110100	87
01000110110101	123
01000110110110	100
01000110110111	171
01000110111000	142
01000110111001	239
01000110111010	106
01000110111011	174
01000110111100	141
01000110111101	197
01000110111110	150
01000110111111	113
01000111000000	159
01000111000001	354
01000111000010	162
01000111000011	230
01000111000100	176
01000111000101	269
01000111000110	193
01000111000111	288
01000111001000	225
01000111001001	204
01000111001010	199
01000111001011	187
01000111001100	195
01000111001101	320
01000111001110	195
01000111001111	246
01000111010000	86
01000111010001	205
01000111010010	109
01000111010011	189
01000111010100	108
01000111010101	206
01000111010110	109
01000111010111	277
01000111011000	139
01000111011001	302
01000111011010	173
01000111011011	208
01000111011100	140
01000111011101	251
01000111011110	175
01000111011111	247
01000111100000	236
01000111100001	286
01000111100010	151
01000111100011	286
