 	count
00101101111110	191
00101101111111	387
00101110000000	273
00101110000001	508
00101110000010	337
00101110000011	543
00101110000100	356
00101110000101	633
00101110000110	400
00101110000111	561
00101110001000	357
00101110001001	407
00101110001010	342
00101110001011	575
00101110001100	412
00101110001101	539
00101110001110	318
00101110001111	452
00101110010000	148
00101110010001	450
00101110010010	164
00101110010011	381
00101110010100	200
00101110010101	575
00101110010110	174
00101110010111	412
00101110011000	216
00101110011001	494
00101110011010	268
00101110011011	487
00101110011100	223
00101110011101	459
00101110011110	272
00101110011111	310
00101110100000	341
00101110100001	837
00101110100010	410
00101110100011	603
00101110100100	466
00101110100101	690
00101110100110	487
00101110100111	660
00101110101000	586
00101110101001	731
00101110101010	465
00101110101011	636
00101110101100	422
00101110101101	631
00101110101110	513
00101110101111	623
00101110110000	207
00101110110001	515
00101110110010	201
00101110110011	459
00101110110100	190
00101110110101	555
00101110110110	212
00101110110111	546
00101110111000	288
00101110111001	532
00101110111010	298
00101110111011	593
00101110111100	310
00101110111101	559
00101110111110	331
00101110111111	479
00101111000000	395
00101111000001	630
00101111000010	474
00101111000011	717
00101111000100	445
00101111000101	730
00101111000110	351
00101111000111	786
00101111001000	522
00101111001001	728
00101111001010	451
00101111001011	698
00101111001100	385
00101111001101	667
00101111001110	429
00101111001111	726
00101111010000	232
00101111010001	495
00101111010010	246
00101111010011	502
00101111010100	183
00101111010101	696
00101111010110	244
00101111010111	694
00101111011000	424
00101111011001	741
00101111011010	340
00101111011011	605
00101111011100	392
00101111011101	631
00101111011110	344
00101111011111	672
00101111100000	678
00101111100001	784
00101111100010	503
00101111100011	899
00101111100100	566
00101111100101	1027
00101111100110	530
00101111100111	1065
00101111101000	698
00101111101001	1002
00101111101010	561
00101111101011	839
00101111101100	775
00101111101101	975
00101111101110	602
00101111101111	798
00101111110000	298
00101111110001	731
00101111110010	238
00101111110011	630
00101111110100	318
00101111110101	789
00101111110110	314
00101111110111	575
00101111111000	395
00101111111001	811
00101111111010	327
00101111111011	709
00101111111100	499
00101111111101	947
00101111111110	346
00101111111111	762
00110000000000	207
00110000000001	379
00110000000010	299
00110000000011	481
00110000000100	251
00110000000101	285
00110000000110	281
00110000000111	395
00110000001000	373
00110000001001	350
00110000001010	396
00110000001011	361
00110000001100	344
00110000001101	412
00110000001110	304
00110000001111	312
00110000010000	144
00110000010001	252
00110000010010	174
00110000010011	371
00110000010100	128
00110000010101	277
00110000010110	104
00110000010111	313
00110000011000	244
00110000011001	390
00110000011010	281
00110000011011	357
00110000011100	186
00110000011101	243
00110000011110	224
00110000011111	230
00110000100000	331
00110000100001	585
00110000100010	369
00110000100011	543
00110000100100	332
00110000100101	371
00110000100110	303
00110000100111	461
00110000101000	469
00110000101001	450
00110000101010	469
00110000101011	407
00110000101100	338
00110000101101	365
00110000101110	398
00110000101111	413
00110000110000	196
00110000110001	433
00110000110010	124
00110000110011	321
00110000110100	188
00110000110101	360
00110000110110	178
00110000110111	351
00110000111000	285
00110000111001	495
00110000111010	253
00110000111011	422
00110000111100	295
00110000111101	411
00110000111110	191
00110000111111	401
00110001000000	327
00110001000001	455
00110001000010	268
00110001000011	554
00110001000100	255
00110001000101	482
00110001000110	197
00110001000111	379
00110001001000	315
00110001001001	669
00110001001010	315
00110001001011	391
00110001001100	237
00110001001101	460
00110001001110	223
00110001001111	243
00110001010000	147
00110001010001	421
00110001010010	127
00110001010011	395
00110001010100	202
00110001010101	454
00110001010110	117
00110001010111	459
00110001011000	217
00110001011001	482
00110001011010	178
00110001011011	458
00110001011100	232
00110001011101	473
00110001011110	189
00110001011111	474
00110001100000	403
00110001100001	630
00110001100010	313
00110001100011	562
00110001100100	361
00110001100101	792
00110001100110	325
00110001100111	423
00110001101000	435
00110001101001	712
00110001101010	365
00110001101011	654
00110001101100	407
00110001101101	660
00110001101110	260
00110001101111	386
00110001110000	181
00110001110001	537
00110001110010	166
00110001110011	424
00110001110100	211
00110001110101	683
00110001110110	150
00110001110111	549
00110001111000	339
00110001111001	717
00110001111010	290
00110001111011	587
00110001111100	348
00110001111101	484
00110001111110	251
00110001111111	525
00110010000000	431
00110010000001	646
00110010000010	330
00110010000011	627
00110010000100	314
00110010000101	390
00110010000110	358
00110010000111	495
00110010001000	404
00110010001001	584
00110010001010	425
00110010001011	569
00110010001100	360
00110010001101	408
00110010001110	307
00110010001111	464
00110010010000	183
00110010010001	422
00110010010010	156
00110010010011	399
00110010010100	243
00110010010101	321
00110010010110	208
00110010010111	424
00110010011000	291
00110010011001	417
00110010011010	310
00110010011011	633
00110010011100	235
00110010011101	434
00110010011110	311
00110010011111	437
00110010100000	430
00110010100001	890
00110010100010	384
00110010100011	681
00110010100100	464
00110010100101	598
00110010100110	477
00110010100111	503
00110010101000	570
00110010101001	672
00110010101010	517
00110010101011	614
00110010101100	490
00110010101101	534
00110010101110	382
00110010101111	605
00110010110000	225
00110010110001	461
00110010110010	186
00110010110011	328
00110010110100	291
00110010110101	463
00110010110110	212
00110010110111	458
00110010111000	305
00110010111001	595
00110010111010	378
00110010111011	585
00110010111100	251
00110010111101	488
00110010111110	276
00110010111111	606
00110011000000	481
00110011000001	730
00110011000010	380
00110011000011	687
00110011000100	393
00110011000101	673
00110011000110	339
00110011000111	646
00110011001000	590
00110011001001	1035
00110011001010	388
00110011001011	678
00110011001100	423
00110011001101	481
00110011001110	397
00110011001111	418
00110011010000	245
00110011010001	563
00110011010010	191
00110011010011	624
00110011010100	233
00110011010101	536
00110011010110	246
00110011010111	807
00110011011000	292
00110011011001	673
00110011011010	302
00110011011011	594
00110011011100	264
00110011011101	491
00110011011110	365
00110011011111	629
00110011100000	515
00110011100001	944
00110011100010	441
00110011100011	728
00110011100100	631
00110011100101	825
00110011100110	529
00110011100111	736
00110011101000	604
00110011101001	1198
00110011101010	610
00110011101011	883
00110011101100	629
00110011101101	832
00110011101110	521
00110011101111	861
00110011110000	325
00110011110001	700
00110011110010	208
00110011110011	611
00110011110100	350
00110011110101	942
00110011110110	328
00110011110111	625
00110011111000	441
00110011111001	681
00110011111010	349
00110011111011	845
00110011111100	392
00110011111101	725
00110011111110	318
00110011111111	695
00110100000000	194
00110100000001	418
00110100000010	222
00110100000011	321
00110100000100	219
00110100000101	328
00110100000110	236
00110100000111	220
00110100001000	239
00110100001001	330
00110100001010	219
00110100001011	319
00110100001100	267
00110100001101	343
00110100001110	229
00110100001111	298
00110100010000	96
00110100010001	301
00110100010010	146
00110100010011	321
00110100010100	140
00110100010101	218
00110100010110	116
00110100010111	310
00110100011000	201
00110100011001	248
00110100011010	258
00110100011011	282
00110100011100	210
00110100011101	263
00110100011110	175
00110100011111	292
00110100100000	344
00110100100001	459
00110100100010	283
00110100100011	408
00110100100100	327
00110100100101	429
00110100100110	246
00110100100111	277
00110100101000	293
00110100101001	444
00110100101010	388
00110100101011	395
00110100101100	392
00110100101101	441
00110100101110	261
00110100101111	407
00110100110000	162
00110100110001	289
00110100110010	150
00110100110011	309
00110100110100	154
00110100110101	292
00110100110110	134
00110100110111	350
00110100111000	270
00110100111001	335
00110100111010	223
00110100111011	299
00110100111100	197
00110100111101	348
00110100111110	243
00110100111111	309
00110101000000	192
00110101000001	487
00110101000010	182
00110101000011	556
00110101000100	244
00110101000101	465
00110101000110	148
00110101000111	406
00110101001000	285
00110101001001	428
00110101001010	243
00110101001011	342
00110101001100	279
00110101001101	315
00110101001110	139
00110101001111	339
00110101010000	125
00110101010001	454
00110101010010	151
00110101010011	386
00110101010100	124
00110101010101	422
00110101010110	123
00110101010111	343
00110101011000	233
00110101011001	389
00110101011010	157
00110101011011	447
00110101011100	223
00110101011101	408
00110101011110	193
00110101011111	367
00110101100000	322
00110101100001	775
00110101100010	281
00110101100011	501
00110101100100	299
00110101100101	767
00110101100110	299
00110101100111	482
00110101101000	368
00110101101001	505
00110101101010	327
00110101101011	456
00110101101100	369
00110101101101	634
00110101101110	268
00110101101111	416
00110101110000	194
00110101110001	535
00110101110010	158
00110101110011	445
00110101110100	244
00110101110101	597
00110101110110	138
00110101110111	512
00110101111000	223
00110101111001	595
00110101111010	240
00110101111011	361
00110101111100	247
00110101111101	552
00110101111110	207
00110101111111	413
00110110000000	366
00110110000001	613
00110110000010	300
00110110000011	601
00110110000100	437
00110110000101	582
00110110000110	455
00110110000111	611
00110110001000	379
00110110001001	539
00110110001010	500
00110110001011	525
00110110001100	454
00110110001101	505
00110110001110	402
00110110001111	415
00110110010000	211
00110110010001	432
00110110010010	238
00110110010011	489
00110110010100	209
00110110010101	450
00110110010110	236
00110110010111	574
00110110011000	257
00110110011001	428
00110110011010	338
00110110011011	609
00110110011100	315
00110110011101	528
00110110011110	328
00110110011111	561
00110110100000	543
00110110100001	646
00110110100010	506
00110110100011	739
00110110100100	524
00110110100101	790
00110110100110	543
00110110100111	648
00110110101000	572
00110110101001	738
00110110101010	489
00110110101011	709
00110110101100	514
00110110101101	649
00110110101110	524
00110110101111	536
00110110110000	233
00110110110001	567
00110110110010	232
00110110110011	489
00110110110100	226
00110110110101	483
00110110110110	313
00110110110111	616
00110110111000	398
00110110111001	685
00110110111010	293
00110110111011	761
00110110111100	352
00110110111101	650
00110110111110	391
00110110111111	597
00110111000000	461
00110111000001	922
00110111000010	443
00110111000011	928
00110111000100	516
00110111000101	990
00110111000110	414
00110111000111	767
00110111001000	586
00110111001001	960
00110111001010	491
00110111001011	587
00110111001100	462
00110111001101	659
00110111001110	475
00110111001111	611
00110111010000	315
00110111010001	651
00110111010010	217
00110111010011	664
00110111010100	263
00110111010101	665
00110111010110	301
00110111010111	690
00110111011000	516
00110111011001	790
00110111011010	328
00110111011011	617
00110111011100	328
00110111011101	643
00110111011110	310
00110111011111	825
00110111100000	720
00110111100001	1013
00110111100010	424
00110111100011	1091
00110111100100	687
00110111100101	1164
00110111100110	659
00110111100111	929
00110111101000	757
00110111101001	1118
00110111101010	644
00110111101011	829
00110111101100	794
00110111101101	1238
00110111101110	546
00110111101111	914
00110111110000	361
00110111110001	900
00110111110010	312
00110111110011	721
00110111110100	369
00110111110101	913
00110111110110	391
00110111110111	667
00110111111000	525
00110111111001	782
00110111111010	459
00110111111011	839
00110111111100	581
00110111111101	873
00110111111110	404
00110111111111	612
00111000000000	124
00111000000001	323
00111000000010	237
00111000000011	225
00111000000100	224
00111000000101	343
00111000000110	160
00111000000111	282
00111000001000	252
00111000001001	314
00111000001010	281
00111000001011	286
00111000001100	174
00111000001101	336
00111000001110	245
00111000001111	237
00111000010000	95
00111000010001	203
00111000010010	109
00111000010011	210
00111000010100	100
00111000010101	194
00111000010110	148
00111000010111	207
00111000011000	156
00111000011001	142
00111000011010	214
00111000011011	322
00111000011100	161
00111000011101	215
00111000011110	130
00111000011111	295
00111000100000	235
00111000100001	461
00111000100010	203
00111000100011	302
00111000100100	258
00111000100101	386
00111000100110	240
00111000100111	370
00111000101000	364
00111000101001	440
00111000101010	330
00111000101011	423
00111000101100	337
00111000101101	425
00111000101110	256
00111000101111	285
00111000110000	123
00111000110001	345
00111000110010	143
00111000110011	263
00111000110100	141
00111000110101	290
00111000110110	124
00111000110111	284
00111000111000	204
00111000111001	293
00111000111010	208
00111000111011	408
00111000111100	166
00111000111101	412
00111000111110	142
00111000111111	250
00111001000000	305
00111001000001	401
00111001000010	183
00111001000011	457
00111001000100	204
00111001000101	367
00111001000110	198
00111001000111	345
00111001001000	291
00111001001001	449
00111001001010	224
00111001001011	344
00111001001100	194
00111001001101	354
00111001001110	143
00111001001111	323
00111001010000	116
00111001010001	275
00111001010010	102
00111001010011	282
00111001010100	130
00111001010101	359
00111001010110	137
00111001010111	290
00111001011000	220
00111001011001	458
00111001011010	173
00111001011011	402
00111001011100	187
00111001011101	398
00111001011110	173
00111001011111	258
00111001100000	289
00111001100001	489
00111001100010	213
00111001100011	329
00111001100100	395
00111001100101	606
00111001100110	295
00111001100111	484
00111001101000	370
00111001101001	642
00111001101010	327
00111001101011	393
00111001101100	380
00111001101101	607
00111001101110	295
00111001101111	311
00111001110000	182
00111001110001	299
00111001110010	101
00111001110011	272
00111001110100	143
00111001110101	612
00111001110110	147
00111001110111	395
00111001111000	195
00111001111001	393
00111001111010	213
00111001111011	406
00111001111100	209
00111001111101	402
00111001111110	245
00111001111111	353
00111010000000	274
00111010000001	564
00111010000010	280
00111010000011	448
00111010000100	267
00111010000101	417
00111010000110	287
00111010000111	389
00111010001000	262
00111010001001	429
00111010001010	290
00111010001011	405
00111010001100	287
00111010001101	461
00111010001110	256
00111010001111	398
00111010010000	173
00111010010001	301
00111010010010	139
00111010010011	297
00111010010100	98
00111010010101	341
00111010010110	165
00111010010111	374
00111010011000	214
00111010011001	372
00111010011010	196
00111010011011	294
00111010011100	158
00111010011101	264
00111010011110	240
00111010011111	246
00111010100000	288
00111010100001	407
00111010100010	387
00111010100011	565
00111010100100	305
00111010100101	543
00111010100110	327
00111010100111	559
00111010101000	516
00111010101001	386
00111010101010	371
00111010101011	537
00111010101100	380
00111010101101	440
00111010101110	354
00111010101111	418
00111010110000	180
00111010110001	333
00111010110010	189
00111010110011	329
00111010110100	221
00111010110101	427
00111010110110	152
00111010110111	370
00111010111000	240
00111010111001	431
00111010111010	200
00111010111011	485
00111010111100	204
00111010111101	311
00111010111110	241
00111010111111	412
00111011000000	366
00111011000001	600
00111011000010	341
00111011000011	588
00111011000100	377
00111011000101	699
00111011000110	331
00111011000111	527
00111011001000	351
00111011001001	386
00111011001010	463
00111011001011	484
00111011001100	290
00111011001101	607
00111011001110	244
00111011001111	463
00111011010000	142
00111011010001	402
00111011010010	174
00111011010011	454
00111011010100	228
00111011010101	362
00111011010110	150
00111011010111	398
00111011011000	199
00111011011001	568
00111011011010	262
00111011011011	517
00111011011100	265
00111011011101	468
00111011011110	233
00111011011111	461
00111011100000	433
00111011100001	708
00111011100010	439
00111011100011	729
00111011100100	502
00111011100101	788
00111011100110	361
00111011100111	636
00111011101000	574
00111011101001	649
00111011101010	463
00111011101011	513
00111011101100	500
00111011101101	610
00111011101110	414
00111011101111	412
00111011110000	220
00111011110001	550
00111011110010	213
00111011110011	473
00111011110100	303
00111011110101	451
00111011110110	171
00111011110111	516
00111011111000	308
00111011111001	544
00111011111010	329
00111011111011	581
00111011111100	392
00111011111101	570
00111011111110	296
00111011111111	442
00111100000000	186
00111100000001	240
00111100000010	187
00111100000011	259
00111100000100	158
00111100000101	226
00111100000110	183
00111100000111	281
00111100001000	179
00111100001001	203
00111100001010	239
00111100001011	268
00111100001100	203
00111100001101	250
00111100001110	192
00111100001111	242
00111100010000	116
00111100010001	188
00111100010010	109
00111100010011	181
00111100010100	98
00111100010101	144
00111100010110	100
00111100010111	259
00111100011000	139
00111100011001	168
00111100011010	148
00111100011011	300
00111100011100	166
00111100011101	193
00111100011110	135
00111100011111	287
00111100100000	184
00111100100001	349
00111100100010	246
00111100100011	297
00111100100100	212
00111100100101	302
00111100100110	268
00111100100111	337
00111100101000	275
00111100101001	337
00111100101010	231
00111100101011	350
00111100101100	319
00111100101101	340
00111100101110	248
00111100101111	285
00111100110000	118
00111100110001	231
00111100110010	116
00111100110011	284
00111100110100	137
00111100110101	201
00111100110110	100
00111100110111	259
00111100111000	154
00111100111001	274
00111100111010	150
00111100111011	272
00111100111100	112
00111100111101	284
00111100111110	154
00111100111111	244
00111101000000	218
00111101000001	390
00111101000010	150
00111101000011	305
00111101000100	270
00111101000101	388
00111101000110	170
00111101000111	340
00111101001000	148
00111101001001	340
00111101001010	171
00111101001011	327
00111101001100	173
00111101001101	406
00111101001110	160
00111101001111	222
00111101010000	76
00111101010001	329
00111101010010	104
00111101010011	268
00111101010100	143
00111101010101	266
00111101010110	115
00111101010111	357
00111101011000	143
00111101011001	294
00111101011010	154
00111101011011	389
00111101011100	115
00111101011101	272
00111101011110	123
00111101011111	295
00111101100000	224
00111101100001	600
00111101100010	195
00111101100011	314
00111101100100	326
00111101100101	377
00111101100110	207
00111101100111	435
00111101101000	255
00111101101001	518
00111101101010	189
00111101101011	318
00111101101100	370
00111101101101	327
00111101101110	302
00111101101111	437
00111101110000	80
00111101110001	329
00111101110010	103
00111101110011	274
00111101110100	156
00111101110101	369
00111101110110	139
00111101110111	375
00111101111000	209
00111101111001	343
00111101111010	149
00111101111011	383
00111101111100	202
00111101111101	327
00111101111110	183
00111101111111	364
00111110000000	338
00111110000001	477
00111110000010	296
00111110000011	584
00111110000100	358
00111110000101	408
00111110000110	288
00111110000111	381
00111110001000	337
00111110001001	456
00111110001010	296
00111110001011	482
00111110001100	362
00111110001101	353
00111110001110	364
00111110001111	334
00111110010000	97
00111110010001	341
00111110010010	129
00111110010011	402
00111110010100	159
00111110010101	318
00111110010110	175
00111110010111	351
00111110011000	261
00111110011001	489
00111110011010	263
00111110011011	372
00111110011100	243
00111110011101	425
00111110011110	200
00111110011111	375
00111110100000	366
00111110100001	596
00111110100010	377
00111110100011	649
00111110100100	354
00111110100101	569
00111110100110	409
00111110100111	485
00111110101000	472
00111110101001	668
00111110101010	421
00111110101011	545
00111110101100	493
00111110101101	384
00111110101110	364
00111110101111	504
00111110110000	207
00111110110001	503
00111110110010	219
00111110110011	402
00111110110100	209
00111110110101	363
00111110110110	185
00111110110111	514
00111110111000	284
00111110111001	517
00111110111010	241
00111110111011	555
00111110111100	204
00111110111101	415
00111110111110	236
00111110111111	390
00111111000000	404
00111111000001	549
00111111000010	337
00111111000011	559
00111111000100	356
00111111000101	707
00111111000110	363
00111111000111	593
00111111001000	464
00111111001001	663
00111111001010	295
00111111001011	602
00111111001100	399
00111111001101	622
00111111001110	363
00111111001111	541
00111111010000	226
00111111010001	362
00111111010010	163
00111111010011	422
00111111010100	239
00111111010101	532
00111111010110	232
00111111010111	461
00111111011000	295
00111111011001	664
00111111011010	245
00111111011011	465
00111111011100	302
00111111011101	455
00111111011110	287
00111111011111	612
00111111100000	561
00111111100001	871
00111111100010	437
00111111100011	644
00111111100100	500
00111111100101	805
00111111100110	416
00111111100111	697
00111111101000	598
00111111101001	881
00111111101010	542
00111111101011	669
00111111101100	464
00111111101101	689
00111111101110	511
00111111101111	654
00111111110000	256
00111111110001	554
00111111110010	188
00111111110011	644
00111111110100	254
00111111110101	743
00111111110110	232
00111111110111	606
00111111111000	430
00111111111001	711
00111111111010	304
00111111111011	472
00111111111100	405
00111111111101	740
00111111111110	326
00111111111111	602
01000000000000	170
01000000000001	214
01000000000010	134
01000000000011	229
01000000000100	147
01000000000101	170
01000000000110	185
01000000000111	193
01000000001000	242
01000000001001	204
01000000001010	193
01000000001011	137
01000000001100	170
01000000001101	210
01000000001110	148
01000000001111	228
01000000010000	103
01000000010001	137
01000000010010	69
01000000010011	148
01000000010100	111
01000000010101	141
01000000010110	93
01000000010111	159
01000000011000	120
01000000011001	191
01000000011010	96
01000000011011	125
01000000011100	129
01000000011101	139
01000000011110	106
01000000011111	159
01000000100000	179
01000000100001	227
01000000100010	242
01000000100011	208
01000000100100	231
01000000100101	249
01000000100110	213
01000000100111	257
01000000101000	234
01000000101001	312
01000000101010	165
01000000101011	262
01000000101100	173
01000000101101	264
01000000101110	161
01000000101111	196
01000000110000	94
01000000110001	201
01000000110010	101
01000000110011	203
01000000110100	104
01000000110101	145
01000000110110	109
01000000110111	157
01000000111000	154
01000000111001	214
01000000111010	114
01000000111011	252
01000000111100	140
01000000111101	187
01000000111110	125
01000000111111	177
01000001000000	177
01000001000001	312
01000001000010	134
01000001000011	279
01000001000100	181
01000001000101	256
01000001000110	110
01000001000111	291
01000001001000	164
01000001001001	353
01000001001010	114
01000001001011	188
01000001001100	146
01000001001101	216
01000001001110	109
01000001001111	279
01000001010000	79
01000001010001	176
01000001010010	97
01000001010011	207
01000001010100	86
01000001010101	299
01000001010110	62
01000001010111	255
01000001011000	128
01000001011001	184
01000001011010	98
01000001011011	193
01000001011100	106
01000001011101	288
01000001011110	111
01000001011111	189
01000001100000	185
01000001100001	334
01000001100010	141
01000001100011	263
01000001100100	192
01000001100101	369
01000001100110	147
01000001100111	290
01000001101000	202
01000001101001	367
01000001101010	148
01000001101011	217
01000001101100	169
01000001101101	374
01000001101110	155
01000001101111	173
01000001110000	62
01000001110001	243
01000001110010	81
01000001110011	205
01000001110100	98
01000001110101	273
01000001110110	83
01000001110111	130
01000001111000	180
01000001111001	282
01000001111010	96
01000001111011	246
01000001111100	172
01000001111101	242
01000001111110	122
01000001111111	209
01000010000000	139
01000010000001	275
01000010000010	155
01000010000011	259
01000010000100	144
01000010000101	234
01000010000110	158
01000010000111	266
01000010001000	181
01000010001001	206
01000010001010	211
01000010001011	280
01000010001100	127
01000010001101	143
01000010001110	161
01000010001111	207
01000010010000	72
01000010010001	159
01000010010010	90
01000010010011	126
01000010010100	97
01000010010101	134
01000010010110	58
01000010010111	186
01000010011000	94
01000010011001	213
01000010011010	79
01000010011011	261
01000010011100	109
01000010011101	163
01000010011110	133
01000010011111	153
01000010100000	153
01000010100001	246
01000010100010	172
01000010100011	200
01000010100100	191
01000010100101	236
01000010100110	180
01000010100111	229
01000010101000	297
01000010101001	190
01000010101010	226
01000010101011	242
01000010101100	165
01000010101101	204
01000010101110	212
01000010101111	220
01000010110000	81
01000010110001	185
01000010110010	92
01000010110011	190
01000010110100	64
01000010110101	239
01000010110110	85
01000010110111	215
01000010111000	193
01000010111001	226
01000010111010	140
01000010111011	283
01000010111100	134
01000010111101	233
01000010111110	126
01000010111111	194
01000011000000	201
01000011000001	289
01000011000010	178
01000011000011	270
01000011000100	196
01000011000101	322
01000011000110	226
01000011000111	289
01000011001000	312
01000011001001	233
01000011001010	208
01000011001011	229
01000011001100	293
01000011001101	316
01000011001110	186
01000011001111	340
01000011010000	112
01000011010001	255
01000011010010	129
01000011010011	239
01000011010100	110
01000011010101	335
01000011010110	122
01000011010111	310
01000011011000	137
01000011011001	232
01000011011010	175
01000011011011	268
01000011011100	162
01000011011101	280
01000011011110	120
01000011011111	287
01000011100000	221
01000011100001	403
01000011100010	237
01000011100011	321
01000011100100	280
01000011100101	347
01000011100110	213
01000011100111	280
01000011101000	245
01000011101001	335
01000011101010	187
01000011101011	332
01000011101100	274
01000011101101	296
01000011101110	201
01000011101111	340
01000011110000	115
01000011110001	299
01000011110010	90
01000011110011	183
01000011110100	128
01000011110101	410
01000011110110	121
01000011110111	269
01000011111000	175
01000011111001	327
01000011111010	139
01000011111011	302
01000011111100	203
01000011111101	397
01000011111110	181
01000011111111	288
01000100000000	152
01000100000001	188
01000100000010	134
01000100000011	166
01000100000100	105
01000100000101	182
01000100000110	156
01000100000111	185
01000100001000	144
01000100001001	167
01000100001010	139
01000100001011	191
01000100001100	162
01000100001101	191
01000100001110	143
01000100001111	209
01000100010000	46
01000100010001	133
01000100010010	67
01000100010011	150
01000100010100	56
01000100010101	162
01000100010110	36
01000100010111	130
01000100011000	89
01000100011001	197
01000100011010	118
01000100011011	160
01000100011100	66
01000100011101	148
01000100011110	85
01000100011111	137
01000100100000	159
01000100100001	243
01000100100010	147
01000100100011	205
01000100100100	160
01000100100101	219
01000100100110	164
01000100100111	220
01000100101000	181
01000100101001	182
01000100101010	189
01000100101011	158
01000100101100	198
01000100101101	235
01000100101110	150
01000100101111	211
01000100110000	73
01000100110001	173
01000100110010	93
01000100110011	159
01000100110100	87
01000100110101	137
01000100110110	77
01000100110111	120
01000100111000	123
01000100111001	204
01000100111010	99
01000100111011	92
01000100111100	120
01000100111101	182
01000100111110	106
01000100111111	176
01000101000000	108
01000101000001	230
01000101000010	133
01000101000011	167
01000101000100	107
01000101000101	220
01000101000110	113
01000101000111	204
01000101001000	146
01000101001001	210
01000101001010	151
01000101001011	218
01000101001100	165
01000101001101	227
01000101001110	122
01000101001111	184
01000101010000	54
01000101010001	188
01000101010010	65
01000101010011	169
01000101010100	92
01000101010101	231
01000101010110	55
01000101010111	170
01000101011000	85
01000101011001	195
01000101011010	97
01000101011011	168
01000101011100	91
01000101011101	290
01000101011110	49
01000101011111	245
01000101100000	172
01000101100001	335
01000101100010	107
01000101100011	177
01000101100100	169
01000101100101	269
01000101100110	99
01000101100111	243
01000101101000	251
01000101101001	256
01000101101010	126
01000101101011	264
01000101101100	171
01000101101101	266
01000101101110	174
01000101101111	158
01000101110000	64
01000101110001	201
01000101110010	68
01000101110011	175
01000101110100	100
01000101110101	261
01000101110110	76
01000101110111	174
01000101111000	101
01000101111001	226
01000101111010	90
01000101111011	169
01000101111100	117
01000101111101	193
01000101111110	76
01000101111111	155
01000110000000	177
01000110000001	259
01000110000010	152
01000110000011	362
01000110000100	240
01000110000101	318
01000110000110	199
01000110000111	293
01000110001000	162
01000110001001	243
01000110001010	243
01000110001011	320
01000110001100	210
01000110001101	243
01000110001110	166
01000110001111	221
01000110010000	97
01000110010001	144
01000110010010	73
01000110010011	199
01000110010100	95
01000110010101	231
01000110010110	93
01000110010111	259
01000110011000	121
01000110011001	180
01000110011010	142
01000110011011	224
01000110011100	138
01000110011101	176
01000110011110	119
01000110011111	272
01000110100000	196
01000110100001	366
01000110100010	209
01000110100011	323
01000110100100	226
01000110100101	305
01000110100110	200
01000110100111	294
01000110101000	274
01000110101001	311
01000110101010	217
01000110101011	207
01000110101100	230
01000110101101	266
01000110101110	251
01000110101111	278
01000110110000	94
01000110110001	236
01000110110010	88
01000110110011	194
01000110110100	116
01000110110101	184
01000110110110	123
01000110110111	207
01000110111000	181
01000110111001	291
01000110111010	112
01000110111011	198
01000110111100	168
01000110111101	264
01000110111110	156
01000110111111	180
01000111000000	229
01000111000001	368
01000111000010	190
01000111000011	273
01000111000100	217
01000111000101	388
01000111000110	236
01000111000111	396
01000111001000	301
01000111001001	283
01000111001010	273
01000111001011	345
01000111001100	234
01000111001101	412
01000111001110	225
01000111001111	281
01000111010000	148
01000111010001	283
01000111010010	140
01000111010011	273
01000111010100	119
01000111010101	285
01000111010110	95
01000111010111	292
01000111011000	160
01000111011001	416
01000111011010	209
01000111011011	291
01000111011100	199
01000111011101	323
01000111011110	200
01000111011111	299
01000111100000	254
01000111100001	397
01000111100010	245
01000111100011	373
01000111100100	315
01000111100101	472
01000111100110	262
01000111100111	419
01000111101000	399
01000111101001	443
01000111101010	273
01000111101011	408
01000111101100	373
01000111101101	441
01000111101110	278
01000111101111	337
01000111110000	173
01000111110001	403
01000111110010	174
01000111110011	275
01000111110100	224
01000111110101	419
01000111110110	135
01000111110111	306
01000111111000	246
01000111111001	377
01000111111010	144
01000111111011	327
01000111111100	224
01000111111101	445
01000111111110	187
01000111111111	307
01001000000000	195
01001000000001	226
01001000000010	167
01001000000011	345
01001000000100	207
01001000000101	290
01001000000110	197
01001000000111	297
01001000001000	225
01001000001001	262
01001000001010	280
01001000001011	351
01001000001100	170
01001000001101	207
01001000001110	228
01001000001111	217
01001000010000	107
01001000010001	227
01001000010010	93
01001000010011	217
01001000010100	81
01001000010101	241
01001000010110	109
01001000010111	238
01001000011000	117
01001000011001	224
01001000011010	147
01001000011011	271
01001000011100	114
01001000011101	184
01001000011110	127
01001000011111	217
01001000100000	241
01001000100001	303
01001000100010	205
01001000100011	440
01001000100100	244
01001000100101	333
01001000100110	182
01001000100111	324
01001000101000	327
01001000101001	311
01001000101010	291
01001000101011	363
01001000101100	287
01001000101101	224
01001000101110	267
01001000101111	258
01001000110000	131
01001000110001	270
01001000110010	113
01001000110011	233
01001000110100	117
01001000110101	254
01001000110110	112
01001000110111	198
01001000111000	169
01001000111001	263
01001000111010	196
01001000111011	272
01001000111100	185
01001000111101	230
01001000111110	161
01001000111111	251
01001001000000	213
01001001000001	313
01001001000010	144
01001001000011	390
01001001000100	218
01001001000101	409
01001001000110	211
01001001000111	371
01001001001000	303
01001001001001	342
01001001001010	189
01001001001011	236
01001001001100	186
01001001001101	303
01001001001110	202
01001001001111	285
01001001010000	90
01001001010001	316
