 	count
00110011011111	268
00110011100000	237
00110011100001	399
00110011100010	227
00110011100011	351
00110011100100	265
00110011100101	331
00110011100110	259
00110011100111	282
00110011101000	236
00110011101001	476
00110011101010	276
00110011101011	356
00110011101100	326
00110011101101	337
00110011101110	218
00110011101111	324
00110011110000	157
00110011110001	318
00110011110010	98
00110011110011	293
00110011110100	166
00110011110101	476
00110011110110	151
00110011110111	270
00110011111000	235
00110011111001	346
00110011111010	163
00110011111011	429
00110011111100	209
00110011111101	330
00110011111110	177
00110011111111	369
00110100000000	87
00110100000001	164
00110100000010	122
00110100000011	138
00110100000100	89
00110100000101	123
00110100000110	105
00110100000111	118
00110100001000	78
00110100001001	166
00110100001010	87
00110100001011	134
00110100001100	116
00110100001101	156
00110100001110	120
00110100001111	125
00110100010000	75
00110100010001	118
00110100010010	75
00110100010011	180
00110100010100	64
00110100010101	112
00110100010110	80
00110100010111	150
00110100011000	89
00110100011001	104
00110100011010	100
00110100011011	110
00110100011100	76
00110100011101	133
00110100011110	91
00110100011111	128
00110100100000	152
00110100100001	213
00110100100010	112
00110100100011	200
00110100100100	163
00110100100101	202
00110100100110	109
00110100100111	135
00110100101000	151
00110100101001	156
00110100101010	149
00110100101011	174
00110100101100	168
00110100101101	165
00110100101110	124
00110100101111	136
00110100110000	70
00110100110001	114
00110100110010	98
00110100110011	147
00110100110100	103
00110100110101	133
00110100110110	115
00110100110111	147
00110100111000	118
00110100111001	137
00110100111010	102
00110100111011	137
00110100111100	112
00110100111101	144
00110100111110	82
00110100111111	135
00110101000000	95
00110101000001	218
00110101000010	95
00110101000011	201
00110101000100	128
00110101000101	207
00110101000110	91
00110101000111	188
00110101001000	151
00110101001001	156
00110101001010	86
00110101001011	147
00110101001100	127
00110101001101	150
00110101001110	80
00110101001111	110
00110101010000	91
00110101010001	240
00110101010010	57
00110101010011	129
00110101010100	86
00110101010101	188
00110101010110	79
00110101010111	192
00110101011000	116
00110101011001	180
00110101011010	81
00110101011011	187
00110101011100	111
00110101011101	199
00110101011110	63
00110101011111	145
00110101100000	135
00110101100001	335
00110101100010	124
00110101100011	202
00110101100100	167
00110101100101	281
00110101100110	148
00110101100111	211
00110101101000	177
00110101101001	200
00110101101010	134
00110101101011	176
00110101101100	139
00110101101101	238
00110101101110	101
00110101101111	185
00110101110000	94
00110101110001	275
00110101110010	86
00110101110011	208
00110101110100	88
00110101110101	262
00110101110110	60
00110101110111	267
00110101111000	106
00110101111001	252
00110101111010	123
00110101111011	208
00110101111100	138
00110101111101	268
00110101111110	115
00110101111111	211
00110110000000	146
00110110000001	303
00110110000010	183
00110110000011	251
00110110000100	223
00110110000101	219
00110110000110	226
00110110000111	278
00110110001000	204
00110110001001	245
00110110001010	228
00110110001011	225
00110110001100	177
00110110001101	176
00110110001110	193
00110110001111	224
00110110010000	108
00110110010001	213
00110110010010	119
00110110010011	246
00110110010100	124
00110110010101	247
00110110010110	144
00110110010111	264
00110110011000	134
00110110011001	196
00110110011010	165
00110110011011	285
00110110011100	186
00110110011101	274
00110110011110	168
00110110011111	282
00110110100000	231
00110110100001	301
00110110100010	230
00110110100011	347
00110110100100	223
00110110100101	324
00110110100110	257
00110110100111	308
00110110101000	264
00110110101001	306
00110110101010	261
00110110101011	216
00110110101100	247
00110110101101	259
00110110101110	235
00110110101111	243
00110110110000	115
00110110110001	286
00110110110010	137
00110110110011	216
00110110110100	158
00110110110101	225
00110110110110	143
00110110110111	280
00110110111000	179
00110110111001	326
00110110111010	218
00110110111011	302
00110110111100	180
00110110111101	320
00110110111110	199
00110110111111	288
00110111000000	252
00110111000001	444
00110111000010	229
00110111000011	392
00110111000100	224
00110111000101	376
00110111000110	222
00110111000111	341
00110111001000	282
00110111001001	409
00110111001010	225
00110111001011	262
00110111001100	174
00110111001101	228
00110111001110	233
00110111001111	279
00110111010000	190
00110111010001	340
00110111010010	118
00110111010011	340
00110111010100	175
00110111010101	322
00110111010110	160
00110111010111	368
00110111011000	231
00110111011001	413
00110111011010	185
00110111011011	342
00110111011100	215
00110111011101	309
00110111011110	175
00110111011111	421
00110111100000	336
00110111100001	456
00110111100010	191
00110111100011	430
00110111100100	297
00110111100101	511
00110111100110	325
00110111100111	394
00110111101000	343
00110111101001	489
00110111101010	300
00110111101011	309
00110111101100	322
00110111101101	531
00110111101110	219
00110111101111	334
00110111110000	212
00110111110001	436
00110111110010	171
00110111110011	329
00110111110100	223
00110111110101	438
00110111110110	190
00110111110111	331
00110111111000	269
00110111111001	322
00110111111010	229
00110111111011	349
00110111111100	291
00110111111101	396
00110111111110	223
00110111111111	353
00111000000000	75
00111000000001	146
00111000000010	134
00111000000011	113
00111000000100	145
00111000000101	151
00111000000110	75
00111000000111	103
00111000001000	125
00111000001001	142
00111000001010	149
00111000001011	116
00111000001100	103
00111000001101	158
00111000001110	110
00111000001111	112
00111000010000	80
00111000010001	122
00111000010010	63
00111000010011	125
00111000010100	71
00111000010101	88
00111000010110	76
00111000010111	132
00111000011000	114
00111000011001	79
00111000011010	142
00111000011011	131
00111000011100	85
00111000011101	117
00111000011110	83
00111000011111	148
00111000100000	146
00111000100001	174
00111000100010	122
00111000100011	177
00111000100100	106
00111000100101	189
00111000100110	123
00111000100111	163
00111000101000	166
00111000101001	175
00111000101010	145
00111000101011	150
00111000101100	121
00111000101101	182
00111000101110	96
00111000101111	161
00111000110000	88
00111000110001	150
00111000110010	54
00111000110011	131
00111000110100	103
00111000110101	133
00111000110110	76
00111000110111	150
00111000111000	94
00111000111001	153
00111000111010	127
00111000111011	176
00111000111100	105
00111000111101	172
00111000111110	105
00111000111111	141
00111001000000	140
00111001000001	153
00111001000010	92
00111001000011	213
00111001000100	74
00111001000101	155
00111001000110	105
00111001000111	151
00111001001000	124
00111001001001	166
00111001001010	87
00111001001011	133
00111001001100	86
00111001001101	169
00111001001110	83
00111001001111	131
00111001010000	73
00111001010001	157
00111001010010	55
00111001010011	134
00111001010100	62
00111001010101	176
00111001010110	68
00111001010111	165
00111001011000	165
00111001011001	188
00111001011010	108
00111001011011	173
00111001011100	110
00111001011101	192
00111001011110	96
00111001011111	144
00111001100000	159
00111001100001	240
00111001100010	125
00111001100011	164
00111001100100	192
00111001100101	210
00111001100110	160
00111001100111	178
00111001101000	177
00111001101001	230
00111001101010	119
00111001101011	161
00111001101100	167
00111001101101	270
00111001101110	180
00111001101111	136
00111001110000	90
00111001110001	146
00111001110010	49
00111001110011	159
00111001110100	129
00111001110101	313
00111001110110	95
00111001110111	230
00111001111000	98
00111001111001	177
00111001111010	110
00111001111011	182
00111001111100	124
00111001111101	204
00111001111110	150
00111001111111	177
00111010000000	103
00111010000001	246
00111010000010	148
00111010000011	149
00111010000100	150
00111010000101	170
00111010000110	136
00111010000111	160
00111010001000	147
00111010001001	193
00111010001010	163
00111010001011	201
00111010001100	107
00111010001101	213
00111010001110	129
00111010001111	191
00111010010000	95
00111010010001	162
00111010010010	107
00111010010011	143
00111010010100	68
00111010010101	151
00111010010110	89
00111010010111	202
00111010011000	108
00111010011001	184
00111010011010	120
00111010011011	162
00111010011100	105
00111010011101	151
00111010011110	149
00111010011111	144
00111010100000	166
00111010100001	177
00111010100010	154
00111010100011	239
00111010100100	126
00111010100101	198
00111010100110	175
00111010100111	264
00111010101000	218
00111010101001	167
00111010101010	176
00111010101011	257
00111010101100	160
00111010101101	161
00111010101110	169
00111010101111	183
00111010110000	112
00111010110001	192
00111010110010	105
00111010110011	191
00111010110100	100
00111010110101	172
00111010110110	88
00111010110111	164
00111010111000	129
00111010111001	215
00111010111010	135
00111010111011	265
00111010111100	111
00111010111101	149
00111010111110	120
00111010111111	181
00111011000000	154
00111011000001	270
00111011000010	149
00111011000011	268
00111011000100	166
00111011000101	302
00111011000110	152
00111011000111	223
00111011001000	190
00111011001001	159
00111011001010	223
00111011001011	162
00111011001100	138
00111011001101	289
00111011001110	119
00111011001111	181
00111011010000	83
00111011010001	209
00111011010010	100
00111011010011	232
00111011010100	133
00111011010101	200
00111011010110	101
00111011010111	220
00111011011000	110
00111011011001	295
00111011011010	130
00111011011011	302
00111011011100	156
00111011011101	195
00111011011110	120
00111011011111	229
00111011100000	204
00111011100001	300
00111011100010	203
00111011100011	353
00111011100100	216
00111011100101	326
00111011100110	182
00111011100111	315
00111011101000	253
00111011101001	261
00111011101010	205
00111011101011	222
00111011101100	246
00111011101101	295
00111011101110	204
00111011101111	218
00111011110000	130
00111011110001	274
00111011110010	117
00111011110011	275
00111011110100	189
00111011110101	248
00111011110110	116
00111011110111	288
00111011111000	173
00111011111001	270
00111011111010	167
00111011111011	308
00111011111100	206
00111011111101	251
00111011111110	179
00111011111111	234
00111100000000	83
00111100000001	113
00111100000010	107
00111100000011	106
00111100000100	57
00111100000101	103
00111100000110	108
00111100000111	134
00111100001000	101
00111100001001	83
00111100001010	77
00111100001011	114
00111100001100	106
00111100001101	116
00111100001110	108
00111100001111	100
00111100010000	56
00111100010001	107
00111100010010	74
00111100010011	90
00111100010100	56
00111100010101	76
00111100010110	44
00111100010111	107
00111100011000	77
00111100011001	96
00111100011010	79
00111100011011	143
00111100011100	68
00111100011101	71
00111100011110	79
00111100011111	137
00111100100000	96
00111100100001	139
00111100100010	94
00111100100011	147
00111100100100	106
00111100100101	111
00111100100110	110
00111100100111	161
00111100101000	99
00111100101001	142
00111100101010	90
00111100101011	110
00111100101100	112
00111100101101	119
00111100101110	98
00111100101111	120
00111100110000	57
00111100110001	81
00111100110010	70
00111100110011	130
00111100110100	72
00111100110101	155
00111100110110	48
00111100110111	126
00111100111000	93
00111100111001	129
00111100111010	69
00111100111011	115
00111100111100	82
00111100111101	171
00111100111110	79
00111100111111	89
00111101000000	108
00111101000001	188
00111101000010	74
00111101000011	125
00111101000100	145
00111101000101	148
00111101000110	93
00111101000111	155
00111101001000	76
00111101001001	174
00111101001010	66
00111101001011	120
00111101001100	95
00111101001101	174
00111101001110	64
00111101001111	87
00111101010000	44
00111101010001	165
00111101010010	98
00111101010011	137
00111101010100	80
00111101010101	136
00111101010110	56
00111101010111	169
00111101011000	64
00111101011001	149
00111101011010	77
00111101011011	193
00111101011100	93
00111101011101	107
00111101011110	58
00111101011111	163
00111101100000	108
00111101100001	246
00111101100010	108
00111101100011	156
00111101100100	140
00111101100101	172
00111101100110	103
00111101100111	195
00111101101000	96
00111101101001	212
00111101101010	128
00111101101011	131
00111101101100	152
00111101101101	165
00111101101110	128
00111101101111	168
00111101110000	41
00111101110001	177
00111101110010	59
00111101110011	146
00111101110100	62
00111101110101	174
00111101110110	81
00111101110111	212
00111101111000	107
00111101111001	162
00111101111010	97
00111101111011	173
00111101111100	94
00111101111101	149
00111101111110	94
00111101111111	168
00111110000000	161
00111110000001	222
00111110000010	179
00111110000011	223
00111110000100	194
00111110000101	175
00111110000110	133
00111110000111	165
00111110001000	181
00111110001001	205
00111110001010	141
00111110001011	195
00111110001100	185
00111110001101	145
00111110001110	140
00111110001111	132
00111110010000	59
00111110010001	180
00111110010010	89
00111110010011	193
00111110010100	85
00111110010101	149
00111110010110	111
00111110010111	175
00111110011000	138
00111110011001	216
00111110011010	142
00111110011011	188
00111110011100	119
00111110011101	152
00111110011110	137
00111110011111	182
00111110100000	138
00111110100001	248
00111110100010	160
00111110100011	265
00111110100100	205
00111110100101	279
00111110100110	171
00111110100111	190
00111110101000	226
00111110101001	294
00111110101010	200
00111110101011	212
00111110101100	202
00111110101101	186
00111110101110	198
00111110101111	218
00111110110000	98
00111110110001	195
00111110110010	81
00111110110011	229
00111110110100	100
00111110110101	165
00111110110110	96
00111110110111	255
00111110111000	190
00111110111001	245
00111110111010	138
00111110111011	248
00111110111100	116
00111110111101	203
00111110111110	127
00111110111111	191
00111111000000	171
00111111000001	230
00111111000010	182
00111111000011	271
00111111000100	164
00111111000101	303
00111111000110	137
00111111000111	293
00111111001000	234
00111111001001	251
00111111001010	179
00111111001011	329
00111111001100	152
00111111001101	295
00111111001110	177
00111111001111	236
00111111010000	127
00111111010001	225
00111111010010	88
00111111010011	205
00111111010100	123
00111111010101	286
00111111010110	142
00111111010111	233
00111111011000	178
00111111011001	315
00111111011010	168
00111111011011	222
00111111011100	142
00111111011101	209
00111111011110	132
00111111011111	269
00111111100000	275
00111111100001	376
00111111100010	224
00111111100011	302
00111111100100	271
00111111100101	347
00111111100110	198
00111111100111	350
00111111101000	257
00111111101001	378
00111111101010	216
00111111101011	291
00111111101100	227
00111111101101	268
00111111101110	237
00111111101111	335
00111111110000	132
00111111110001	274
00111111110010	121
00111111110011	263
00111111110100	142
00111111110101	330
00111111110110	146
00111111110111	278
00111111111000	205
00111111111001	355
00111111111010	147
00111111111011	263
00111111111100	193
00111111111101	325
00111111111110	184
00111111111111	308
01000000000000	97
01000000000001	99
01000000000010	56
01000000000011	101
01000000000100	60
01000000000101	95
01000000000110	78
01000000000111	121
01000000001000	91
01000000001001	74
01000000001010	117
01000000001011	68
01000000001100	67
01000000001101	99
01000000001110	63
01000000001111	109
01000000010000	53
01000000010001	67
01000000010010	46
01000000010011	66
01000000010100	33
01000000010101	79
01000000010110	51
01000000010111	61
01000000011000	63
01000000011001	72
01000000011010	53
01000000011011	71
01000000011100	86
01000000011101	76
01000000011110	52
01000000011111	61
01000000100000	80
01000000100001	86
01000000100010	94
01000000100011	92
01000000100100	81
01000000100101	85
01000000100110	80
01000000100111	98
01000000101000	80
01000000101001	118
01000000101010	93
01000000101011	89
01000000101100	107
01000000101101	108
01000000101110	50
01000000101111	90
01000000110000	50
01000000110001	86
01000000110010	64
01000000110011	93
01000000110100	64
01000000110101	84
01000000110110	52
01000000110111	91
01000000111000	69
01000000111001	94
01000000111010	78
01000000111011	107
01000000111100	57
01000000111101	86
01000000111110	66
01000000111111	74
01000001000000	63
01000001000001	132
01000001000010	62
01000001000011	123
01000001000100	70
01000001000101	148
01000001000110	55
01000001000111	93
01000001001000	95
01000001001001	134
01000001001010	55
01000001001011	104
01000001001100	76
01000001001101	96
01000001001110	70
01000001001111	108
01000001010000	38
01000001010001	82
01000001010010	39
01000001010011	112
01000001010100	55
01000001010101	147
01000001010110	34
01000001010111	120
01000001011000	60
01000001011001	114
01000001011010	54
01000001011011	85
01000001011100	73
01000001011101	142
01000001011110	53
01000001011111	76
01000001100000	68
01000001100001	126
01000001100010	72
01000001100011	110
01000001100100	82
01000001100101	159
01000001100110	57
01000001100111	121
01000001101000	98
01000001101001	121
01000001101010	85
01000001101011	77
01000001101100	68
01000001101101	128
01000001101110	71
01000001101111	80
01000001110000	35
01000001110001	100
01000001110010	35
01000001110011	81
01000001110100	69
01000001110101	143
01000001110110	59
01000001110111	88
01000001111000	83
01000001111001	147
01000001111010	58
01000001111011	117
01000001111100	80
01000001111101	108
01000001111110	66
01000001111111	78
01000010000000	76
01000010000001	109
01000010000010	66
01000010000011	112
01000010000100	68
01000010000101	97
01000010000110	65
01000010000111	121
01000010001000	94
01000010001001	86
01000010001010	98
01000010001011	132
01000010001100	58
01000010001101	67
01000010001110	71
01000010001111	102
01000010010000	49
01000010010001	77
01000010010010	34
01000010010011	74
01000010010100	52
01000010010101	82
01000010010110	53
01000010010111	91
01000010011000	27
01000010011001	86
01000010011010	40
01000010011011	114
01000010011100	56
01000010011101	92
01000010011110	75
01000010011111	90
01000010100000	90
01000010100001	151
01000010100010	68
01000010100011	84
01000010100100	84
01000010100101	112
01000010100110	75
01000010100111	140
01000010101000	117
01000010101001	91
01000010101010	99
01000010101011	98
01000010101100	84
01000010101101	79
01000010101110	93
01000010101111	120
01000010110000	56
01000010110001	80
01000010110010	45
01000010110011	108
01000010110100	47
01000010110101	112
01000010110110	45
01000010110111	95
01000010111000	79
01000010111001	109
01000010111010	63
01000010111011	108
01000010111100	75
01000010111101	119
01000010111110	57
01000010111111	85
01000011000000	97
01000011000001	161
01000011000010	105
01000011000011	115
01000011000100	93
01000011000101	126
01000011000110	103
01000011000111	117
01000011001000	123
01000011001001	104
01000011001010	85
01000011001011	125
01000011001100	110
01000011001101	118
01000011001110	89
01000011001111	163
01000011010000	59
01000011010001	97
01000011010010	39
01000011010011	106
01000011010100	47
01000011010101	167
01000011010110	59
01000011010111	157
01000011011000	66
01000011011001	112
01000011011010	81
01000011011011	122
01000011011100	73
01000011011101	161
01000011011110	92
01000011011111	142
01000011100000	115
01000011100001	140
01000011100010	100
01000011100011	162
01000011100100	125
01000011100101	127
01000011100110	87
01000011100111	108
01000011101000	116
01000011101001	138
01000011101010	72
01000011101011	108
01000011101100	145
01000011101101	117
01000011101110	74
01000011101111	121
01000011110000	68
01000011110001	167
01000011110010	69
01000011110011	67
01000011110100	99
01000011110101	180
01000011110110	61
01000011110111	144
01000011111000	97
01000011111001	180
01000011111010	82
01000011111011	132
01000011111100	104
01000011111101	167
01000011111110	106
01000011111111	145
01000100000000	73
01000100000001	93
01000100000010	63
01000100000011	79
01000100000100	57
01000100000101	63
01000100000110	56
01000100000111	70
01000100001000	61
01000100001001	69
01000100001010	60
01000100001011	63
01000100001100	74
01000100001101	83
01000100001110	79
01000100001111	84
01000100010000	32
01000100010001	68
01000100010010	42
01000100010011	51
01000100010100	22
01000100010101	66
01000100010110	29
01000100010111	95
01000100011000	46
01000100011001	87
01000100011010	68
01000100011011	71
01000100011100	43
01000100011101	76
01000100011110	65
01000100011111	78
01000100100000	59
01000100100001	103
01000100100010	47
01000100100011	68
01000100100100	74
01000100100101	117
01000100100110	86
01000100100111	121
01000100101000	86
01000100101001	63
01000100101010	72
01000100101011	77
01000100101100	79
01000100101101	112
01000100101110	89
01000100101111	61
01000100110000	47
01000100110001	63
01000100110010	35
01000100110011	54
01000100110100	33
01000100110101	89
01000100110110	32
01000100110111	54
01000100111000	57
01000100111001	107
01000100111010	44
01000100111011	63
01000100111100	69
01000100111101	57
01000100111110	81
01000100111111	80
01000101000000	64
01000101000001	116
01000101000010	56
01000101000011	94
01000101000100	62
01000101000101	119
01000101000110	57
01000101000111	106
01000101001000	69
01000101001001	93
01000101001010	71
01000101001011	86
01000101001100	47
01000101001101	112
01000101001110	41
01000101001111	66
01000101010000	40
01000101010001	82
01000101010010	19
01000101010011	87
01000101010100	54
01000101010101	89
01000101010110	27
01000101010111	63
01000101011000	32
01000101011001	114
01000101011010	29
01000101011011	64
01000101011100	48
01000101011101	135
01000101011110	30
01000101011111	99
01000101100000	50
01000101100001	124
01000101100010	55
01000101100011	89
01000101100100	58
01000101100101	98
01000101100110	53
01000101100111	90
01000101101000	97
01000101101001	75
01000101101010	41
01000101101011	107
01000101101100	64
01000101101101	85
01000101101110	53
01000101101111	58
01000101110000	31
01000101110001	113
01000101110010	39
01000101110011	89
01000101110100	49
01000101110101	131
01000101110110	43
01000101110111	86
01000101111000	48
01000101111001	118
01000101111010	58
01000101111011	65
01000101111100	56
01000101111101	82
01000101111110	51
01000101111111	82
01000110000000	62
01000110000001	110
01000110000010	82
01000110000011	155
01000110000100	101
01000110000101	139
01000110000110	70
01000110000111	137
01000110001000	88
01000110001001	127
01000110001010	84
01000110001011	87
01000110001100	88
01000110001101	105
01000110001110	92
01000110001111	127
01000110010000	60
01000110010001	72
01000110010010	60
01000110010011	132
01000110010100	64
01000110010101	119
01000110010110	48
01000110010111	126
01000110011000	65
01000110011001	79
01000110011010	58
01000110011011	90
01000110011100	71
01000110011101	96
01000110011110	99
01000110011111	107
01000110100000	97
01000110100001	128
01000110100010	103
01000110100011	155
01000110100100	109
01000110100101	157
01000110100110	117
01000110100111	119
01000110101000	103
01000110101001	119
01000110101010	113
01000110101011	117
01000110101100	85
01000110101101	97
01000110101110	118
01000110101111	113
01000110110000	52
01000110110001	114
01000110110010	44
01000110110011	132
01000110110100	66
01000110110101	106
01000110110110	67
01000110110111	122
01000110111000	73
01000110111001	141
01000110111010	82
01000110111011	94
01000110111100	80
01000110111101	126
01000110111110	92
01000110111111	71
01000111000000	99
01000111000001	214
01000111000010	103
01000111000011	106
01000111000100	120
01000111000101	153
01000111000110	108
01000111000111	166
01000111001000	130
01000111001001	143
01000111001010	119
01000111001011	152
01000111001100	122
01000111001101	163
01000111001110	102
01000111001111	135
01000111010000	53
01000111010001	141
01000111010010	78
01000111010011	143
01000111010100	68
01000111010101	136
01000111010110	73
01000111010111	169
01000111011000	82
01000111011001	194
01000111011010	109
01000111011011	128
01000111011100	102
01000111011101	164
01000111011110	97
01000111011111	176
01000111100000	142
01000111100001	200
01000111100010	111
01000111100011	195
01000111100100	146
01000111100101	185
01000111100110	123
01000111100111	200
01000111101000	193
01000111101001	164
01000111101010	121
01000111101011	173
01000111101100	144
01000111101101	171
01000111101110	118
01000111101111	128
01000111110000	79
01000111110001	187
01000111110010	72
01000111110011	116
01000111110100	104
01000111110101	218
01000111110110	70
01000111110111	146
01000111111000	128
01000111111001	205
01000111111010	76
01000111111011	141
01000111111100	116
01000111111101	232
01000111111110	123
01000111111111	173
01001000000000	72
01001000000001	97
01001000000010	86
01001000000011	116
01001000000100	78
01001000000101	131
01001000000110	103
01001000000111	124
01001000001000	96
01001000001001	94
01001000001010	122
01001000001011	115
01001000001100	81
01001000001101	96
01001000001110	124
01001000001111	92
01001000010000	51
01001000010001	92
01001000010010	43
01001000010011	123
01001000010100	60
01001000010101	128
01001000010110	49
01001000010111	131
01001000011000	70
01001000011001	99
01001000011010	61
01001000011011	120
01001000011100	48
01001000011101	101
01001000011110	80
01001000011111	95
01001000100000	101
01001000100001	142
01001000100010	130
01001000100011	172
01001000100100	107
01001000100101	162
01001000100110	124
01001000100111	148
01001000101000	149
01001000101001	138
01001000101010	164
01001000101011	148
01001000101100	110
01001000101101	126
01001000101110	112
01001000101111	104
01001000110000	42
01001000110001	105
01001000110010	39
01001000110011	107
01001000110100	75
01001000110101	123
01001000110110	83
01001000110111	112
01001000111000	85
01001000111001	127
01001000111010	93
01001000111011	145
01001000111100	99
01001000111101	116
01001000111110	89
01001000111111	117
01001001000000	105
01001001000001	139
01001001000010	90
01001001000011	185
01001001000100	71
01001001000101	209
01001001000110	74
01001001000111	142
01001001001000	112
01001001001001	147
01001001001010	90
01001001001011	112
01001001001100	96
01001001001101	135
01001001001110	85
01001001001111	106
01001001010000	51
01001001010001	182
01001001010010	59
01001001010011	141
01001001010100	35
01001001010101	145
01001001010110	60
01001001010111	149
01001001011000	74
01001001011001	105
01001001011010	75
01001001011011	165
01001001011100	91
01001001011101	174
01001001011110	67
01001001011111	140
01001001100000	131
01001001100001	155
01001001100010	105
01001001100011	196
01001001100100	123
01001001100101	220
01001001100110	106
01001001100111	129
01001001101000	121
01001001101001	198
01001001101010	93
01001001101011	134
01001001101100	123
01001001101101	147
01001001101110	88
01001001101111	129
01001001110000	55
01001001110001	151
01001001110010	52
01001001110011	133
01001001110100	56
01001001110101	128
01001001110110	70
01001001110111	161
01001001111000	79
01001001111001	145
01001001111010	77
01001001111011	155
01001001111100	106
01001001111101	109
01001001111110	79
01001001111111	97
01001010000000	145
01001010000001	174
01001010000010	113
01001010000011	139
01001010000100	102
01001010000101	148
01001010000110	123
01001010000111	187
01001010001000	142
01001010001001	160
01001010001010	138
01001010001011	154
01001010001100	123
01001010001101	175
01001010001110	112
01001010001111	130
01001010010000	65
01001010010001	146
01001010010010	87
01001010010011	106
01001010010100	68
01001010010101	96
01001010010110	67
01001010010111	158
01001010011000	101
01001010011001	126
01001010011010	132
01001010011011	143
01001010011100	70
01001010011101	111
01001010011110	82
01001010011111	161
01001010100000	150
01001010100001	146
01001010100010	135
01001010100011	148
01001010100100	142
01001010100101	188
01001010100110	141
01001010100111	174
01001010101000	139
01001010101001	223
01001010101010	134
01001010101011	169
01001010101100	183
01001010101101	192
01001010101110	139
01001010101111	152
01001010110000	86
01001010110001	153
01001010110010	72
01001010110011	141
01001010110100	73
01001010110101	174
01001010110110	94
01001010110111	129
01001010111000	94
01001010111001	176
01001010111010	124
01001010111011	213
01001010111100	117
01001010111101	162
01001010111110	98
01001010111111	142
01001011000000	177
01001011000001	217
01001011000010	139
01001011000011	218
01001011000100	124
01001011000101	265
01001011000110	145
01001011000111	211
01001011001000	161
01001011001001	234
01001011001010	114
01001011001011	201
01001011001100	144
01001011001101	263
01001011001110	188
01001011001111	176
01001011010000	70
01001011010001	167
01001011010010	82
01001011010011	184
01001011010100	75
01001011010101	228
01001011010110	83
01001011010111	199
01001011011000	130
01001011011001	231
01001011011010	104
01001011011011	223
01001011011100	135
01001011011101	210
01001011011110	137
01001011011111	215
01001011100000	211
01001011100001	211
01001011100010	149
01001011100011	297
01001011100100	189
01001011100101	333
01001011100110	143
01001011100111	247
01001011101000	228
01001011101001	231
01001011101010	142
01001011101011	212
01001011101100	169
01001011101101	244
01001011101110	145
01001011101111	223
01001011110000	98
01001011110001	255
01001011110010	101
01001011110011	167
01001011110100	134
01001011110101	262
01001011110110	80
01001011110111	245
01001011111000	176
01001011111001	276
01001011111010	131
01001011111011	195
01001011111100	138
01001011111101	219
01001011111110	146
01001011111111	205
01001100000000	73
01001100000001	129
01001100000010	94
01001100000011	114
01001100000100	88
01001100000101	84
01001100000110	91
01001100000111	100
01001100001000	94
01001100001001	96
01001100001010	90
01001100001011	93
01001100001100	83
01001100001101	98
01001100001110	87
01001100001111	93
01001100010000	39
01001100010001	103
01001100010010	54
01001100010011	62
01001100010100	57
01001100010101	90
01001100010110	56
01001100010111	72
01001100011000	70
01001100011001	91
01001100011010	75
01001100011011	88
01001100011100	70
01001100011101	62
01001100011110	62
01001100011111	102
01001100100000	95
01001100100001	116
01001100100010	73
01001100100011	115
01001100100100	88
01001100100101	141
01001100100110	90
01001100100111	88
01001100101000	113
01001100101001	109
01001100101010	97
01001100101011	98
01001100101100	104
01001100101101	127
01001100101110	118
01001100101111	105
01001100110000	51
01001100110001	104
01001100110010	49
01001100110011	105
01001100110100	75
01001100110101	81
01001100110110	58
01001100110111	105
01001100111000	79
01001100111001	114
01001100111010	77
01001100111011	80
01001100111100	86
01001100111101	108
01001100111110	58
01001100111111	93
01001101000000	72
01001101000001	116
01001101000010	81
01001101000011	100
01001101000100	110
01001101000101	118
01001101000110	86
01001101000111	126
01001101001000	86
01001101001001	107
01001101001010	78
01001101001011	145
01001101001100	90
01001101001101	129
01001101001110	97
01001101001111	99
01001101010000	40
01001101010001	111
01001101010010	38
01001101010011	144
01001101010100	58
01001101010101	113
01001101010110	35
01001101010111	104
01001101011000	53
01001101011001	110
01001101011010	58
01001101011011	137
01001101011100	56
01001101011101	111
01001101011110	57
01001101011111	102
01001101100000	80
01001101100001	150
01001101100010	77
01001101100011	145
01001101100100	76
01001101100101	144
01001101100110	60
01001101100111	137
01001101101000	107
01001101101001	146
01001101101010	80
01001101101011	117
01001101101100	103
01001101101101	144
01001101101110	95
01001101101111	133
01001101110000	67
01001101110001	132
01001101110010	41
01001101110011	114
01001101110100	59
01001101110101	105
01001101110110	49
01001101110111	91
01001101111000	63
01001101111001	154
01001101111010	63
01001101111011	153
01001101111100	95
01001101111101	131
01001101111110	78
01001101111111	108
01001110000000	91
01001110000001	186
01001110000010	121
01001110000011	144
01001110000100	125
01001110000101	156
01001110000110	147
01001110000111	157
01001110001000	139
01001110001001	140
01001110001010	151
01001110001011	208
01001110001100	127
01001110001101	171
01001110001110	157
01001110001111	191
01001110010000	89
01001110010001	181
01001110010010	84
01001110010011	122
01001110010100	67
01001110010101	131
01001110010110	74
01001110010111	171
01001110011000	88
01001110011001	170
01001110011010	114
01001110011011	106
01001110011100	88
01001110011101	158
01001110011110	128
01001110011111	163
01001110100000	149
01001110100001	204
01001110100010	155
01001110100011	175
01001110100100	154
01001110100101	202
01001110100110	125
01001110100111	247
01001110101000	216
01001110101001	188
01001110101010	159
01001110101011	160
01001110101100	157
01001110101101	203
01001110101110	167
01001110101111	147
01001110110000	114
01001110110001	141
01001110110010	87
01001110110011	174
