 	count
01000111110111	471
01000111111000	206
01000111111001	514
01000111111010	186
01000111111011	490
01000111111100	247
01000111111101	719
01000111111110	226
01000111111111	647
01001000000000	496
01001000000001	759
01001000000010	525
01001000000011	1121
01001000000100	439
01001000000101	906
01001000000110	479
01001000000111	928
01001000001000	672
01001000001001	992
01001000001010	690
01001000001011	959
01001000001100	451
01001000001101	708
01001000001110	617
01001000001111	668
01001000010000	156
01001000010001	486
01001000010010	169
01001000010011	637
01001000010100	169
01001000010101	576
01001000010110	192
01001000010111	541
01001000011000	213
01001000011001	550
01001000011010	230
01001000011011	594
01001000011100	219
01001000011101	546
01001000011110	223
01001000011111	490
01001000100000	638
01001000100001	1127
01001000100010	684
01001000100011	1364
01001000100100	662
01001000100101	1252
01001000100110	640
01001000100111	1148
01001000101000	822
01001000101001	1104
01001000101010	788
01001000101011	1173
01001000101100	704
01001000101101	812
01001000101110	701
01001000101111	930
01001000110000	194
01001000110001	576
01001000110010	184
01001000110011	576
01001000110100	208
01001000110101	633
01001000110110	208
01001000110111	519
01001000111000	368
01001000111001	786
01001000111010	294
01001000111011	739
01001000111100	330
01001000111101	622
01001000111110	312
01001000111111	712
01001001000000	363
01001001000001	732
01001001000010	357
01001001000011	924
01001001000100	344
01001001000101	886
01001001000110	436
01001001000111	743
01001001001000	584
01001001001001	756
01001001001010	394
01001001001011	680
01001001001100	353
01001001001101	664
01001001001110	411
01001001001111	694
01001001010000	133
01001001010001	517
01001001010010	166
01001001010011	477
01001001010100	97
01001001010101	446
01001001010110	132
01001001010111	449
01001001011000	167
01001001011001	447
01001001011010	234
01001001011011	596
01001001011100	184
01001001011101	566
01001001011110	194
01001001011111	522
01001001100000	533
01001001100001	809
01001001100010	355
01001001100011	982
01001001100100	486
01001001100101	1107
01001001100110	420
01001001100111	939
01001001101000	542
01001001101001	1089
01001001101010	549
01001001101011	851
01001001101100	581
01001001101101	897
01001001101110	511
01001001101111	1102
01001001110000	163
01001001110001	503
01001001110010	187
01001001110011	622
01001001110100	163
01001001110101	460
01001001110110	163
01001001110111	712
01001001111000	212
01001001111001	642
01001001111010	201
01001001111011	540
01001001111100	238
01001001111101	513
01001001111110	221
01001001111111	449
01001010000000	678
01001010000001	1093
01001010000010	605
01001010000011	870
01001010000100	457
01001010000101	839
01001010000110	524
01001010000111	1030
01001010001000	792
01001010001001	1137
01001010001010	660
01001010001011	984
01001010001100	602
01001010001101	1154
01001010001110	646
01001010001111	883
01001010010000	137
01001010010001	589
01001010010010	217
01001010010011	461
01001010010100	177
01001010010101	485
01001010010110	227
01001010010111	627
01001010011000	338
01001010011001	598
01001010011010	353
01001010011011	798
01001010011100	247
01001010011101	507
01001010011110	249
01001010011111	698
01001010100000	641
01001010100001	1029
01001010100010	513
01001010100011	859
01001010100100	682
01001010100101	1200
01001010100110	610
01001010100111	1131
01001010101000	825
01001010101001	1466
01001010101010	839
01001010101011	1202
01001010101100	820
01001010101101	1302
01001010101110	763
01001010101111	1064
01001010110000	230
01001010110001	747
01001010110010	220
01001010110011	587
01001010110100	217
01001010110101	662
01001010110110	211
01001010110111	600
01001010111000	395
01001010111001	927
01001010111010	418
01001010111011	811
01001010111100	303
01001010111101	714
01001010111110	298
01001010111111	775
01001011000000	449
01001011000001	766
01001011000010	465
01001011000011	978
01001011000100	393
01001011000101	812
01001011000110	487
01001011000111	805
01001011001000	492
01001011001001	929
01001011001010	508
01001011001011	1012
01001011001100	570
01001011001101	941
01001011001110	537
01001011001111	944
01001011010000	141
01001011010001	446
01001011010010	172
01001011010011	548
01001011010100	154
01001011010101	633
01001011010110	185
01001011010111	516
01001011011000	246
01001011011001	714
01001011011010	219
01001011011011	616
01001011011100	281
01001011011101	601
01001011011110	265
01001011011111	694
01001011100000	648
01001011100001	1109
01001011100010	612
01001011100011	1087
01001011100100	535
01001011100101	1016
01001011100110	494
01001011100111	866
01001011101000	776
01001011101001	1155
01001011101010	649
01001011101011	1143
01001011101100	640
01001011101101	1144
01001011101110	599
01001011101111	1040
01001011110000	195
01001011110001	668
01001011110010	194
01001011110011	536
01001011110100	245
01001011110101	694
01001011110110	219
01001011110111	795
01001011111000	331
01001011111001	735
01001011111010	277
01001011111011	767
01001011111100	295
01001011111101	724
01001011111110	300
01001011111111	767
01001100000000	374
01001100000001	818
01001100000010	454
01001100000011	778
01001100000100	480
01001100000101	610
01001100000110	410
01001100000111	663
01001100001000	455
01001100001001	775
01001100001010	502
01001100001011	701
01001100001100	470
01001100001101	722
01001100001110	498
01001100001111	669
01001100010000	110
01001100010001	421
01001100010010	108
01001100010011	351
01001100010100	151
01001100010101	404
01001100010110	137
01001100010111	431
01001100011000	214
01001100011001	484
01001100011010	219
01001100011011	419
01001100011100	162
01001100011101	411
01001100011110	187
01001100011111	473
01001100100000	529
01001100100001	858
01001100100010	505
01001100100011	729
01001100100100	515
01001100100101	934
01001100100110	506
01001100100111	747
01001100101000	614
01001100101001	929
01001100101010	578
01001100101011	825
01001100101100	496
01001100101101	985
01001100101110	605
01001100101111	794
01001100110000	202
01001100110001	577
01001100110010	153
01001100110011	477
01001100110100	172
01001100110101	482
01001100110110	193
01001100110111	533
01001100111000	287
01001100111001	584
01001100111010	282
01001100111011	575
01001100111100	281
01001100111101	537
01001100111110	268
01001100111111	523
01001101000000	248
01001101000001	592
01001101000010	290
01001101000011	700
01001101000100	325
01001101000101	585
01001101000110	318
01001101000111	639
01001101001000	279
01001101001001	556
01001101001010	358
01001101001011	668
01001101001100	368
01001101001101	436
01001101001110	320
01001101001111	584
01001101010000	119
01001101010001	301
01001101010010	82
01001101010011	427
01001101010100	89
01001101010101	319
01001101010110	112
01001101010111	381
01001101011000	126
01001101011001	410
01001101011010	145
01001101011011	544
01001101011100	155
01001101011101	437
01001101011110	152
01001101011111	374
01001101100000	329
01001101100001	810
01001101100010	301
01001101100011	671
01001101100100	360
01001101100101	696
01001101100110	355
01001101100111	740
01001101101000	394
01001101101001	772
01001101101010	390
01001101101011	694
01001101101100	416
01001101101101	653
01001101101110	428
01001101101111	904
01001101110000	126
01001101110001	377
01001101110010	120
01001101110011	427
01001101110100	142
01001101110101	364
01001101110110	110
01001101110111	431
01001101111000	136
01001101111001	550
01001101111010	153
01001101111011	616
01001101111100	207
01001101111101	506
01001101111110	160
01001101111111	428
01001110000000	508
01001110000001	1047
01001110000010	574
01001110000011	883
01001110000100	537
01001110000101	745
01001110000110	578
01001110000111	918
01001110001000	632
01001110001001	996
01001110001010	706
01001110001011	1168
01001110001100	619
01001110001101	1037
01001110001110	781
01001110001111	1261
01001110010000	196
01001110010001	558
01001110010010	197
01001110010011	559
01001110010100	200
01001110010101	476
01001110010110	184
01001110010111	583
01001110011000	280
01001110011001	744
01001110011010	276
01001110011011	652
01001110011100	349
01001110011101	787
01001110011110	414
01001110011111	624
01001110100000	644
01001110100001	1236
01001110100010	714
01001110100011	1089
01001110100100	735
01001110100101	1084
01001110100110	525
01001110100111	1314
01001110101000	1002
01001110101001	1350
01001110101010	803
01001110101011	1240
01001110101100	839
01001110101101	1217
01001110101110	790
01001110101111	1094
01001110110000	240
01001110110001	666
01001110110010	198
01001110110011	724
01001110110100	214
01001110110101	812
01001110110110	206
01001110110111	699
01001110111000	389
01001110111001	851
01001110111010	325
01001110111011	770
01001110111100	393
01001110111101	831
01001110111110	309
01001110111111	901
01001111000000	458
01001111000001	1055
01001111000010	531
01001111000011	857
01001111000100	412
01001111000101	976
01001111000110	583
01001111000111	1108
01001111001000	538
01001111001001	989
01001111001010	647
01001111001011	1075
01001111001100	582
01001111001101	811
01001111001110	550
01001111001111	945
01001111010000	132
01001111010001	523
01001111010010	185
01001111010011	444
01001111010100	132
01001111010101	507
01001111010110	194
01001111010111	576
01001111011000	247
01001111011001	538
01001111011010	219
01001111011011	480
01001111011100	241
01001111011101	619
01001111011110	311
01001111011111	724
01001111100000	608
01001111100001	1145
01001111100010	575
01001111100011	1246
01001111100100	622
01001111100101	1171
01001111100110	656
01001111100111	1130
01001111101000	649
01001111101001	1043
01001111101010	636
01001111101011	870
01001111101100	506
01001111101101	1283
01001111101110	786
01001111101111	891
01001111110000	193
01001111110001	597
01001111110010	168
01001111110011	593
01001111110100	218
01001111110101	718
01001111110110	231
01001111110111	541
01001111111000	291
01001111111001	790
01001111111010	334
01001111111011	639
01001111111100	319
01001111111101	789
01001111111110	295
01001111111111	955
01010000000000	583
01010000000001	969
01010000000010	735
01010000000011	1233
01010000000100	732
01010000000101	1226
01010000000110	661
01010000000111	1161
01010000001000	782
01010000001001	1277
01010000001010	958
01010000001011	1091
01010000001100	858
01010000001101	941
01010000001110	827
01010000001111	1240
01010000010000	232
01010000010001	669
01010000010010	234
01010000010011	723
01010000010100	215
01010000010101	651
01010000010110	209
01010000010111	673
01010000011000	428
01010000011001	809
01010000011010	417
01010000011011	849
01010000011100	273
01010000011101	797
01010000011110	321
01010000011111	801
01010000100000	968
01010000100001	1364
01010000100010	724
01010000100011	1072
01010000100100	842
01010000100101	1575
01010000100110	676
01010000100111	1183
01010000101000	1098
01010000101001	1581
01010000101010	836
01010000101011	1579
01010000101100	938
01010000101101	1276
01010000101110	772
01010000101111	1195
01010000110000	383
01010000110001	793
01010000110010	258
01010000110011	997
01010000110100	313
01010000110101	915
01010000110110	270
01010000110111	818
01010000111000	442
01010000111001	968
01010000111010	346
01010000111011	1020
01010000111100	473
01010000111101	943
01010000111110	425
01010000111111	961
01010001000000	539
01010001000001	1125
01010001000010	511
01010001000011	1135
01010001000100	481
01010001000101	1230
01010001000110	556
01010001000111	1051
01010001001000	591
01010001001001	1056
01010001001010	687
01010001001011	1253
01010001001100	533
01010001001101	975
01010001001110	612
01010001001111	1043
01010001010000	206
01010001010001	638
01010001010010	186
01010001010011	704
01010001010100	134
01010001010101	516
01010001010110	167
01010001010111	673
01010001011000	236
01010001011001	728
01010001011010	288
01010001011011	691
01010001011100	235
01010001011101	703
01010001011110	277
01010001011111	626
01010001100000	632
01010001100001	1333
01010001100010	609
01010001100011	1147
01010001100100	801
01010001100101	1236
01010001100110	563
01010001100111	1327
01010001101000	760
01010001101001	1417
01010001101010	740
01010001101011	1421
01010001101100	832
01010001101101	1249
01010001101110	510
01010001101111	1205
01010001110000	206
01010001110001	799
01010001110010	199
01010001110011	608
01010001110100	228
01010001110101	792
01010001110110	205
01010001110111	995
01010001111000	281
01010001111001	878
01010001111010	314
01010001111011	992
01010001111100	295
01010001111101	820
01010001111110	260
01010001111111	763
01010010000000	570
01010010000001	1369
01010010000010	682
01010010000011	1419
01010010000100	651
01010010000101	1046
01010010000110	711
01010010000111	1421
01010010001000	907
01010010001001	1278
01010010001010	857
01010010001011	1567
01010010001100	770
01010010001101	1198
01010010001110	900
01010010001111	1525
01010010010000	249
01010010010001	665
01010010010010	265
01010010010011	858
01010010010100	317
01010010010101	780
01010010010110	217
01010010010111	869
01010010011000	337
01010010011001	949
01010010011010	378
01010010011011	1001
01010010011100	418
01010010011101	772
01010010011110	398
01010010011111	940
01010010100000	840
01010010100001	1501
01010010100010	800
01010010100011	1349
01010010100100	764
01010010100101	1403
01010010100110	727
01010010100111	1322
01010010101000	1072
01010010101001	1512
01010010101010	1064
01010010101011	1472
01010010101100	1007
01010010101101	1456
01010010101110	954
01010010101111	1339
01010010110000	337
01010010110001	823
01010010110010	277
01010010110011	941
01010010110100	312
01010010110101	863
01010010110110	279
01010010110111	967
01010010111000	518
01010010111001	881
01010010111010	379
01010010111011	967
01010010111100	374
01010010111101	959
01010010111110	458
01010010111111	1052
01010011000000	609
01010011000001	1292
01010011000010	428
01010011000011	1185
01010011000100	473
01010011000101	1049
01010011000110	558
01010011000111	1182
01010011001000	603
01010011001001	1124
01010011001010	777
01010011001011	1446
01010011001100	677
01010011001101	1192
01010011001110	585
01010011001111	1313
01010011010000	161
01010011010001	627
01010011010010	207
01010011010011	745
01010011010100	278
01010011010101	628
01010011010110	209
01010011010111	652
01010011011000	244
01010011011001	833
01010011011010	363
01010011011011	918
01010011011100	272
01010011011101	672
01010011011110	294
01010011011111	740
01010011100000	776
01010011100001	1265
01010011100010	664
01010011100011	1345
01010011100100	661
01010011100101	1182
01010011100110	684
01010011100111	1222
01010011101000	796
01010011101001	1544
01010011101010	859
01010011101011	1346
01010011101100	761
01010011101101	1329
01010011101110	763
01010011101111	1362
01010011110000	245
01010011110001	798
01010011110010	194
01010011110011	659
01010011110100	222
01010011110101	723
01010011110110	240
01010011110111	917
01010011111000	357
01010011111001	839
01010011111010	343
01010011111011	1133
01010011111100	358
01010011111101	822
01010011111110	343
01010011111111	915
01010100000000	585
01010100000001	965
01010100000010	659
01010100000011	1018
01010100000100	576
01010100000101	1053
01010100000110	666
01010100000111	1048
01010100001000	701
01010100001001	925
01010100001010	654
01010100001011	1104
01010100001100	654
01010100001101	992
01010100001110	817
01010100001111	1016
01010100010000	172
01010100010001	461
01010100010010	204
01010100010011	696
01010100010100	211
01010100010101	712
01010100010110	207
01010100010111	683
01010100011000	242
01010100011001	654
01010100011010	297
01010100011011	808
01010100011100	210
01010100011101	658
01010100011110	231
01010100011111	615
01010100100000	750
01010100100001	1335
01010100100010	635
01010100100011	867
01010100100100	827
01010100100101	1150
01010100100110	695
01010100100111	1115
01010100101000	993
01010100101001	1210
01010100101010	803
01010100101011	1020
01010100101100	855
01010100101101	1302
01010100101110	893
01010100101111	974
01010100110000	245
01010100110001	752
01010100110010	224
01010100110011	550
01010100110100	249
01010100110101	699
01010100110110	204
01010100110111	674
01010100111000	444
01010100111001	885
01010100111010	394
01010100111011	669
01010100111100	363
01010100111101	860
01010100111110	390
01010100111111	805
01010101000000	392
01010101000001	1079
01010101000010	437
01010101000011	1037
01010101000100	520
01010101000101	914
01010101000110	494
01010101000111	1026
01010101001000	521
01010101001001	789
01010101001010	528
01010101001011	999
01010101001100	468
01010101001101	926
01010101001110	509
01010101001111	1015
01010101010000	157
01010101010001	536
01010101010010	154
01010101010011	477
01010101010100	154
01010101010101	587
01010101010110	158
01010101010111	520
01010101011000	181
01010101011001	506
01010101011010	245
01010101011011	574
01010101011100	198
01010101011101	647
01010101011110	230
01010101011111	732
01010101100000	476
01010101100001	1226
01010101100010	412
01010101100011	977
01010101100100	666
01010101100101	1211
01010101100110	579
01010101100111	1259
01010101101000	617
01010101101001	1503
01010101101010	570
01010101101011	1240
01010101101100	637
01010101101101	1212
01010101101110	468
01010101101111	1425
01010101110000	136
01010101110001	571
01010101110010	174
01010101110011	603
01010101110100	216
01010101110101	674
01010101110110	176
01010101110111	631
01010101111000	305
01010101111001	858
01010101111010	273
01010101111011	864
01010101111100	336
01010101111101	854
01010101111110	258
01010101111111	740
01010110000000	823
01010110000001	1208
01010110000010	873
01010110000011	1532
01010110000100	567
01010110000101	1551
01010110000110	623
01010110000111	1352
01010110001000	1042
01010110001001	1206
01010110001010	878
01010110001011	1625
01010110001100	982
01010110001101	1149
01010110001110	920
01010110001111	1561
01010110010000	278
01010110010001	622
01010110010010	252
01010110010011	808
01010110010100	276
01010110010101	672
01010110010110	296
01010110010111	678
01010110011000	413
01010110011001	935
01010110011010	392
01010110011011	1057
01010110011100	412
01010110011101	988
01010110011110	398
01010110011111	944
01010110100000	759
01010110100001	1178
01010110100010	1052
01010110100011	1467
01010110100100	1073
01010110100101	1772
01010110100110	858
01010110100111	1355
01010110101000	1343
01010110101001	1624
01010110101010	1085
01010110101011	1488
01010110101100	1273
01010110101101	1815
01010110101110	930
01010110101111	1339
01010110110000	252
01010110110001	831
01010110110010	315
01010110110011	741
01010110110100	313
01010110110101	813
01010110110110	348
01010110110111	980
01010110111000	521
01010110111001	1227
01010110111010	483
01010110111011	983
01010110111100	565
01010110111101	1141
01010110111110	480
01010110111111	1114
01010111000000	618
01010111000001	1238
01010111000010	671
01010111000011	1277
01010111000100	769
01010111000101	1366
01010111000110	641
01010111000111	1179
01010111001000	695
01010111001001	1179
01010111001010	830
01010111001011	1509
01010111001100	852
01010111001101	1019
01010111001110	756
01010111001111	1592
01010111010000	244
01010111010001	739
01010111010010	246
01010111010011	776
01010111010100	216
01010111010101	795
01010111010110	212
01010111010111	787
01010111011000	287
01010111011001	763
01010111011010	356
01010111011011	875
01010111011100	307
01010111011101	676
01010111011110	313
01010111011111	956
01010111100000	725
01010111100001	1591
01010111100010	807
01010111100011	1322
01010111100100	728
01010111100101	1553
01010111100110	813
01010111100111	1486
01010111101000	909
01010111101001	1599
01010111101010	883
01010111101011	1571
01010111101100	832
01010111101101	1466
01010111101110	848
01010111101111	1335
01010111110000	246
01010111110001	893
01010111110010	293
01010111110011	865
01010111110100	337
01010111110101	971
01010111110110	299
01010111110111	879
01010111111000	365
01010111111001	923
01010111111010	422
01010111111011	1064
01010111111100	455
01010111111101	974
01010111111110	398
01010111111111	1112
01011000000000	426
01011000000001	708
01011000000010	458
01011000000011	884
01011000000100	426
01011000000101	859
01011000000110	528
01011000000111	951
01011000001000	681
01011000001001	1012
01011000001010	575
01011000001011	921
01011000001100	451
01011000001101	687
01011000001110	387
01011000001111	813
01011000010000	208
01011000010001	352
01011000010010	200
01011000010011	461
01011000010100	160
01011000010101	433
01011000010110	157
01011000010111	505
01011000011000	207
01011000011001	624
01011000011010	291
01011000011011	570
01011000011100	177
01011000011101	452
01011000011110	246
01011000011111	445
01011000100000	572
01011000100001	763
01011000100010	591
01011000100011	855
01011000100100	610
01011000100101	991
01011000100110	565
01011000100111	827
01011000101000	705
01011000101001	1184
01011000101010	656
01011000101011	1028
01011000101100	593
01011000101101	1145
01011000101110	575
01011000101111	607
01011000110000	249
01011000110001	462
01011000110010	237
01011000110011	531
01011000110100	197
01011000110101	588
01011000110110	142
01011000110111	552
01011000111000	333
01011000111001	761
01011000111010	344
01011000111011	538
01011000111100	217
01011000111101	754
01011000111110	207
01011000111111	611
01011001000000	309
01011001000001	811
01011001000010	430
01011001000011	622
01011001000100	339
01011001000101	651
01011001000110	438
01011001000111	686
01011001001000	460
01011001001001	836
01011001001010	439
01011001001011	928
01011001001100	434
01011001001101	749
01011001001110	383
01011001001111	904
01011001010000	118
01011001010001	462
01011001010010	104
01011001010011	476
01011001010100	114
01011001010101	415
01011001010110	155
01011001010111	470
01011001011000	181
01011001011001	462
01011001011010	168
01011001011011	404
01011001011100	175
01011001011101	474
01011001011110	162
01011001011111	358
01011001100000	436
01011001100001	890
01011001100010	409
01011001100011	765
01011001100100	435
01011001100101	1027
01011001100110	428
01011001100111	750
01011001101000	451
01011001101001	818
01011001101010	550
01011001101011	930
01011001101100	430
01011001101101	826
01011001101110	409
01011001101111	712
01011001110000	127
01011001110001	486
01011001110010	110
01011001110011	411
01011001110100	133
01011001110101	599
01011001110110	153
01011001110111	525
01011001111000	268
01011001111001	638
01011001111010	177
01011001111011	521
01011001111100	203
01011001111101	627
01011001111110	180
01011001111111	565
01011010000000	454
01011010000001	720
01011010000010	593
01011010000011	898
01011010000100	465
01011010000101	744
01011010000110	478
01011010000111	729
01011010001000	617
01011010001001	700
01011010001010	678
01011010001011	916
01011010001100	595
01011010001101	810
01011010001110	500
01011010001111	913
01011010010000	128
01011010010001	421
01011010010010	158
01011010010011	471
01011010010100	131
01011010010101	394
01011010010110	180
01011010010111	502
01011010011000	295
01011010011001	549
01011010011010	240
01011010011011	617
01011010011100	263
01011010011101	379
01011010011110	241
01011010011111	634
01011010100000	604
01011010100001	1117
01011010100010	459
01011010100011	916
01011010100100	626
01011010100101	943
01011010100110	508
01011010100111	900
01011010101000	820
01011010101001	1088
01011010101010	592
01011010101011	750
01011010101100	751
01011010101101	914
01011010101110	656
01011010101111	1094
01011010110000	172
01011010110001	529
01011010110010	187
01011010110011	548
01011010110100	247
01011010110101	499
01011010110110	195
01011010110111	583
01011010111000	348
01011010111001	743
01011010111010	320
01011010111011	717
01011010111100	310
01011010111101	771
01011010111110	343
01011010111111	583
01011011000000	395
01011011000001	614
01011011000010	382
01011011000011	789
01011011000100	347
01011011000101	787
01011011000110	409
01011011000111	710
01011011001000	543
01011011001001	998
01011011001010	500
01011011001011	826
01011011001100	461
01011011001101	930
01011011001110	573
01011011001111	1023
01011011010000	132
01011011010001	441
01011011010010	130
01011011010011	359
01011011010100	143
01011011010101	476
01011011010110	108
01011011010111	391
01011011011000	215
01011011011001	713
01011011011010	210
01011011011011	658
01011011011100	213
01011011011101	447
01011011011110	243
01011011011111	628
01011011100000	504
01011011100001	869
01011011100010	469
01011011100011	857
01011011100100	467
01011011100101	1039
01011011100110	398
01011011100111	817
01011011101000	608
01011011101001	836
01011011101010	613
01011011101011	981
01011011101100	538
01011011101101	954
01011011101110	569
01011011101111	805
01011011110000	152
01011011110001	545
01011011110010	133
01011011110011	562
01011011110100	177
01011011110101	423
01011011110110	193
01011011110111	532
01011011111000	292
01011011111001	556
01011011111010	255
01011011111011	674
01011011111100	318
01011011111101	737
01011011111110	235
01011011111111	716
01011100000000	427
01011100000001	571
01011100000010	372
01011100000011	611
01011100000100	349
01011100000101	712
01011100000110	448
01011100000111	671
01011100001000	431
01011100001001	849
01011100001010	516
01011100001011	740
01011100001100	368
01011100001101	662
01011100001110	505
01011100001111	772
01011100010000	139
01011100010001	436
01011100010010	104
01011100010011	370
01011100010100	174
01011100010101	493
01011100010110	140
01011100010111	469
01011100011000	201
01011100011001	501
01011100011010	216
01011100011011	564
01011100011100	209
01011100011101	393
01011100011110	171
01011100011111	377
01011100100000	486
01011100100001	910
01011100100010	479
01011100100011	692
01011100100100	547
01011100100101	701
01011100100110	441
01011100100111	932
01011100101000	579
01011100101001	954
01011100101010	657
01011100101011	880
01011100101100	510
01011100101101	939
01011100101110	530
01011100101111	703
01011100110000	137
01011100110001	426
01011100110010	170
01011100110011	435
01011100110100	152
01011100110101	505
01011100110110	184
01011100110111	446
01011100111000	219
01011100111001	590
01011100111010	210
01011100111011	569
01011100111100	209
01011100111101	579
01011100111110	238
01011100111111	472
01011101000000	292
01011101000001	682
01011101000010	245
01011101000011	724
01011101000100	306
01011101000101	629
01011101000110	387
01011101000111	512
01011101001000	425
01011101001001	493
01011101001010	404
01011101001011	733
01011101001100	381
01011101001101	456
01011101001110	355
01011101001111	696
01011101010000	80
01011101010001	247
01011101010010	123
01011101010011	468
01011101010100	142
01011101010101	423
01011101010110	119
01011101010111	377
01011101011000	137
01011101011001	350
01011101011010	171
01011101011011	381
01011101011100	158
01011101011101	518
01011101011110	143
01011101011111	464
01011101100000	359
01011101100001	790
01011101100010	386
01011101100011	783
01011101100100	327
01011101100101	887
01011101100110	326
01011101100111	748
01011101101000	465
01011101101001	653
01011101101010	416
01011101101011	740
01011101101100	376
01011101101101	760
01011101101110	401
01011101101111	601
01011101110000	123
01011101110001	406
01011101110010	127
01011101110011	424
01011101110100	124
01011101110101	556
01011101110110	134
01011101110111	456
01011101111000	168
01011101111001	512
01011101111010	153
01011101111011	480
01011101111100	188
01011101111101	447
01011101111110	154
01011101111111	413
01011110000000	466
01011110000001	834
01011110000010	495
01011110000011	1142
01011110000100	514
01011110000101	705
01011110000110	593
01011110000111	809
01011110001000	557
01011110001001	846
01011110001010	514
01011110001011	953
01011110001100	558
01011110001101	915
01011110001110	596
01011110001111	1040
01011110010000	185
01011110010001	409
01011110010010	205
01011110010011	771
01011110010100	186
01011110010101	499
01011110010110	217
01011110010111	680
01011110011000	254
01011110011001	536
01011110011010	317
01011110011011	668
01011110011100	294
01011110011101	797
01011110011110	292
01011110011111	669
01011110100000	684
01011110100001	1039
01011110100010	606
01011110100011	1088
01011110100100	577
01011110100101	1109
01011110100110	572
01011110100111	1014
01011110101000	734
01011110101001	1097
01011110101010	720
01011110101011	1089
01011110101100	871
01011110101101	1466
01011110101110	686
01011110101111	1086
01011110110000	183
01011110110001	527
01011110110010	223
01011110110011	559
01011110110100	258
01011110110101	766
01011110110110	204
01011110110111	638
01011110111000	285
01011110111001	794
01011110111010	318
01011110111011	822
01011110111100	369
01011110111101	824
01011110111110	376
01011110111111	593
01011111000000	433
01011111000001	747
01011111000010	395
01011111000011	931
01011111000100	349
01011111000101	909
01011111000110	446
01011111000111	850
01011111001000	515
01011111001001	915
01011111001010	485
01011111001011	778
01011111001100	483
01011111001101	1060
01011111001110	478
01011111001111	985
01011111010000	98
01011111010001	468
01011111010010	177
01011111010011	555
01011111010100	161
01011111010101	404
01011111010110	129
01011111010111	527
01011111011000	231
01011111011001	642
01011111011010	264
01011111011011	487
01011111011100	280
01011111011101	670
01011111011110	226
01011111011111	588
01011111100000	536
01011111100001	1039
01011111100010	514
01011111100011	898
01011111100100	571
01011111100101	906
01011111100110	492
01011111100111	1008
01011111101000	588
01011111101001	1133
01011111101010	645
01011111101011	1118
01011111101100	613
01011111101101	1066
01011111101110	692
01011111101111	1122
01011111110000	193
01011111110001	480
01011111110010	166
01011111110011	664
01011111110100	222
01011111110101	550
01011111110110	172
01011111110111	535
01011111111000	324
01011111111001	674
01011111111010	261
01011111111011	650
01011111111100	228
01011111111101	487
01011111111110	277
01011111111111	703
01100000000000	397
01100000000001	1014
01100000000010	446
01100000000011	710
01100000000100	429
01100000000101	736
01100000000110	503
01100000000111	824
01100000001000	521
01100000001001	628
01100000001010	622
01100000001011	670
01100000001100	445
01100000001101	580
01100000001110	439
01100000001111	647
01100000010000	140
01100000010001	356
01100000010010	159
01100000010011	382
01100000010100	140
01100000010101	329
01100000010110	131
01100000010111	418
01100000011000	241
01100000011001	551
01100000011010	228
01100000011011	566
01100000011100	236
01100000011101	416
01100000011110	240
01100000011111	665
01100000100000	509
01100000100001	786
01100000100010	667
01100000100011	785
01100000100100	525
01100000100101	895
01100000100110	505
01100000100111	795
01100000101000	784
01100000101001	870
01100000101010	676
01100000101011	906
01100000101100	627
01100000101101	770
01100000101110	541
01100000101111	883
01100000110000	198
01100000110001	526
01100000110010	158
01100000110011	503
01100000110100	202
01100000110101	387
01100000110110	151
01100000110111	489
01100000111000	273
01100000111001	618
01100000111010	267
01100000111011	636
01100000111100	248
01100000111101	512
01100000111110	289
01100000111111	382
01100001000000	257
01100001000001	561
01100001000010	273
01100001000011	863
01100001000100	217
01100001000101	532
01100001000110	259
01100001000111	535
01100001001000	345
01100001001001	736
01100001001010	329
01100001001011	551
01100001001100	256
01100001001101	538
01100001001110	329
01100001001111	638
01100001010000	95
01100001010001	391
01100001010010	129
01100001010011	392
01100001010100	101
01100001010101	237
01100001010110	117
01100001010111	353
01100001011000	193
01100001011001	381
01100001011010	172
01100001011011	431
01100001011100	145
01100001011101	405
01100001011110	166
01100001011111	358
01100001100000	359
01100001100001	765
01100001100010	328
01100001100011	634
01100001100100	370
01100001100101	771
01100001100110	438
01100001100111	593
01100001101000	417
01100001101001	793
01100001101010	450
01100001101011	928
01100001101100	429
01100001101101	545
01100001101110	398
01100001101111	630
01100001110000	110
01100001110001	345
01100001110010	124
01100001110011	463
01100001110100	137
01100001110101	420
01100001110110	157
01100001110111	463
01100001111000	187
01100001111001	393
01100001111010	211
01100001111011	529
01100001111100	224
01100001111101	533
01100001111110	154
01100001111111	391
01100010000000	432
01100010000001	661
01100010000010	261
01100010000011	750
01100010000100	423
01100010000101	613
01100010000110	496
01100010000111	699
01100010001000	476
01100010001001	714
01100010001010	471
01100010001011	694
01100010001100	276
01100010001101	588
01100010001110	397
01100010001111	784
01100010010000	109
01100010010001	278
01100010010010	118
01100010010011	390
01100010010100	120
01100010010101	351
01100010010110	156
01100010010111	489
01100010011000	176
01100010011001	441
01100010011010	204
01100010011011	435
01100010011100	171
01100010011101	451
01100010011110	182
01100010011111	401
01100010100000	495
01100010100001	848
01100010100010	345
01100010100011	748
01100010100100	348
01100010100101	746
01100010100110	492
01100010100111	870
01100010101000	494
01100010101001	756
01100010101010	459
01100010101011	769
01100010101100	506
01100010101101	782
01100010101110	489
01100010101111	681
01100010110000	137
